patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,inliers,blur,flow,contrast,average intensity,percentage white pixels,percentage black pixels
48,5,1.2,8,0,1798,1798,139,40.686140573024744,3.172572,0.17,49.7869921875,0.0,0.19140625
48,5,1.2,8,0,1782,1782,48,42.01764015272988,2.639111,0.17,49.92958658854167,0.0,0.17447916666666666
48,5,1.2,8,0,1655,1655,78,37.96051521742079,2.5410593,0.17,50.11049153645833,0.0,0.21451822916666669
48,5,1.2,8,0,1833,1833,117,39.029971577792686,3.129687,0.17,50.193779296875,0.0,0.19954427083333334
48,5,1.2,8,0,1794,1794,79,37.30692229969237,2.7434583,0.17,50.258779296875,0.0,0.19270833333333334
48,5,1.2,8,0,1748,1748,68,34.533802790281506,2.175714,0.17,50.54001953125,0.0,0.18033854166666666
48,5,1.2,8,0,1750,1750,31,36.1993108754052,2.246668,0.17,50.46309895833333,0.0,0.181640625
48,5,1.2,8,0,1704,1704,67,43.35669939548705,2.2074888,0.17,50.6975390625,0.0,0.19921875
48,5,1.2,8,0,1718,1718,53,36.43597200516595,2.2488494,0.17,50.54855143229167,0.0,0.20019531249999997
48,5,1.2,8,0,1743,1743,42,33.58440404255125,2.1023176,0.17,50.818997395833335,0.0,0.19401041666666666
48,5,1.2,8,0,1630,1630,26,37.374199957010475,2.3484225,0.17,50.585218098958336,0.0,0.18424479166666669
48,5,1.2,8,0,1776,1776,53,51.11161640608045,3.328336,0.17,50.69111002604166,0.0,0.23274739583333334
48,5,1.2,8,0,1751,1751,30,43.4469481145117,2.2812004,0.17,50.42044270833333,0.0,0.17805989583333331
48,5,1.2,8,0,1609,1609,53,49.815457067489625,2.657379,0.17,50.66833984375,0.0,0.19628906249999997
48,5,1.2,8,0,1786,1786,61,42.48037206521564,3.1107419,0.16,50.557666015625,0.0,0.21451822916666669
48,5,1.2,8,0,1732,1732,18,39.91552190310161,3.0409992,0.16,50.28926106770833,0.0,0.18977864583333334
48,5,1.2,8,0,1799,1799,27,43.18447765668233,2.6273074,0.16,49.802001953125,0.0,0.1953125
48,5,1.2,8,0,1670,1670,36,54.891219087346386,2.9545472,0.18,49.840791015625,0.0,0.25423177083333337
48,5,1.2,8,0,1816,1816,69,43.57110264244081,3.1710374,0.18,49.60212565104167,0.0,0.20703125
48,5,1.2,8,0,1790,1790,66,44.69939307699203,2.5997806,0.18,49.407275390625,0.0,0.22330729166666666
48,5,1.2,8,0,1765,1765,48,42.91719175736109,2.1769907,0.18,49.532197265625,0.0,0.2516276041666667
48,5,1.2,8,0,1763,1763,55,43.85609302494261,3.281771,0.18,49.52614583333333,0.0,0.1875
48,5,1.2,8,0,1856,1856,40,50.17700510634315,2.9964664,0.16,49.51425130208333,0.0,0.17545572916666666
48,5,1.2,8,0,1682,1682,41,42.0616356183264,1.1787705,0.17,49.689860026041664,0.0,0.2216796875
