patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,inliers,blur,flow,contrast,average intensity,percentage white pixels,percentage black pixels
48,5,1.2,8,0,2000,2000,60,329.53774734391106,10.905368,0.11,69.57349609375,0.0,0.0
48,5,1.2,8,0,2000,2000,88,323.4119028788143,12.972862,0.12,69.583427734375,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,70,314.7161946245724,14.57724,0.12,69.5467578125,0.0,0.0
48,5,1.2,8,0,2000,2000,50,286.6904263284366,12.370716,0.12,69.78953125,0.0,0.0
48,5,1.2,8,0,2000,2000,40,327.8884407505353,11.155953,0.11,69.87873697916666,0.0,0.0
48,5,1.2,8,0,2000,2000,59,293.75408199628197,11.541782,0.11,69.79848307291667,0.0,0.0
48,5,1.2,8,0,2000,2000,48,331.52769494590757,12.464096,0.11,69.64530924479166,0.0,0.0
48,5,1.2,8,0,2000,2000,46,322.6608697381655,13.776896,0.12,69.33992513020833,0.0,0.0
48,5,1.2,8,0,2000,2000,30,302.93554840926055,12.050508,0.12,69.54825520833333,0.0,0.0
48,5,1.2,8,0,2000,2000,47,322.7494117172135,12.161096,0.12,69.28194986979166,0.0,0.0
48,5,1.2,8,0,2000,2000,45,305.69148394262527,11.507705,0.12,69.69534830729167,0.0,0.0
48,5,1.2,8,0,2000,2000,29,332.9711579506768,10.236896,0.13,69.46287434895834,0.0,0.0
48,5,1.2,8,0,2000,2000,41,305.7704097408294,9.759003,0.13,69.67365234375,0.0,0.0
48,5,1.2,8,0,2000,2000,94,333.7260239478111,12.7072315,0.13,69.26842447916667,0.0,0.0
48,5,1.2,8,0,2000,2000,46,290.2856282551978,12.018214,0.13,69.1521484375,0.0,0.0
48,5,1.2,8,0,2000,2000,58,351.40406017913824,12.112916,0.12,69.173642578125,0.0,0.0
48,5,1.2,8,0,2000,2000,52,335.7989060363346,12.191993,0.12,68.78822916666667,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,121,339.2734627691905,15.173968,0.12,68.80525390625,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,47,328.0970863070064,12.930113,0.13,68.7416015625,0.0,0.0
48,5,1.2,8,0,2000,2000,70,338.42732884212074,11.214872,0.12,68.79638020833333,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,65,310.74636294808914,11.926833,0.12,68.730595703125,0.0,0.0
48,5,1.2,8,0,2000,2000,134,342.6700217013889,14.270478,0.13,68.75217447916667,0.0,0.0
48,5,1.2,8,0,2000,2000,50,300.6208622714572,12.459064,0.12,68.74478841145833,0.0,0.0
48,5,1.2,8,0,2000,2000,41,356.98491759489906,12.551047,0.13,68.76950846354167,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,48,342.588791995483,13.222568,0.13,68.57379231770834,0.0,0.0
48,5,1.2,8,0,2000,2000,45,308.2189224494827,11.535394,0.13,68.85265625,0.0,0.0
48,5,1.2,8,0,2000,2000,116,353.783948363993,15.52632,0.13,68.95438802083333,0.0,0.0006510416666666667
48,5,1.2,8,0,2000,2000,58,308.92498372013307,13.75249,0.13,68.99503255208333,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,48,374.3473315728081,14.317956,0.13,68.7219921875,0.0,0.0009765625
48,5,1.2,8,0,2000,2000,115,359.30902170473723,13.896185,0.13,68.46226236979167,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,50,345.44701056559876,15.268566,0.13,68.33367513020833,0.0,0.00032552083333333337
48,5,1.2,8,0,2000,2000,95,357.4647533255577,14.174908,0.13,68.14720377604166,0.0,0.0022786458333333335
48,5,1.2,8,0,2000,2000,47,323.95427632543783,15.026675,0.13,67.90114583333333,0.0,0.0022786458333333335
48,5,1.2,8,0,2000,2000,50,363.42425075683593,15.598502,0.14,67.320947265625,0.0,0.0078125
48,5,1.2,8,0,2000,2000,31,335.9050985198551,14.132378,0.14,66.779921875,0.0,0.012369791666666668
48,5,1.2,8,0,2000,2000,97,377.7677733940972,15.323295,0.14,65.399296875,0.0,0.0185546875
48,5,1.2,8,0,2000,2000,49,340.38361083984375,14.981143,0.14,64.41261393229166,0.0,0.035481770833333336
48,5,1.2,8,0,2000,2000,71,316.37832957915197,16.370838,0.16,63.334638671875,0.0,0.038736979166666664
48,5,1.2,8,0,2000,2000,46,355.60344987958274,15.123968,0.15,62.260904947916664,0.0,0.06998697916666667
48,5,1.2,8,0,2000,2000,40,345.2135214816624,15.540115,0.16,59.967692057291664,0.0,0.142578125
48,5,1.2,8,0,2000,2000,46,333.7207213283539,13.891512,0.17,57.83979817708333,0.0,0.2701822916666667
48,5,1.2,8,0,2000,2000,28,360.1618814642588,12.672127,0.16,55.480442708333335,0.0,0.5426432291666666
48,5,1.2,8,0,2000,2000,112,337.3943294175466,11.745532,0.16,54.63325520833333,0.0,0.6337890625
48,5,1.2,8,0,2000,2000,96,329.8551396713151,14.844326,0.17,53.65458984375,0.0,0.6207682291666666
48,5,1.2,8,0,2000,2000,76,325.6949593535952,14.321315,0.17,53.85260091145833,0.0,0.6516927083333333
48,5,1.2,8,0,2000,2000,76,307.47585267431464,13.769108,0.18,54.83596028645833,0.0,0.5423177083333334
48,5,1.2,8,0,2000,2000,102,365.56172476603194,14.588174,0.17,55.325358072916664,0.0,0.4814453125
48,5,1.2,8,0,2000,2000,92,321.46491859223045,10.782462,0.17,55.735361328125,0.0,0.4645182291666667
48,5,1.2,8,0,2000,2000,93,425.47525065077684,14.332583,0.18,56.51420572916667,0.0,0.4270833333333333
48,5,1.2,8,0,1993,1993,134,405.87871365626654,9.734749,0.17,56.657779947916666,0.0,0.46972656249999994
48,5,1.2,8,0,1983,1983,107,437.23050666146804,12.767537,0.18,59.51405598958333,0.0,0.33203125
48,5,1.2,8,0,1982,1982,119,457.13019647212553,10.7695675,0.19,61.76655598958333,0.0,0.21940104166666666
48,5,1.2,8,0,1971,1971,140,490.6454760230912,12.066155,0.2,65.3028515625,0.0,0.10611979166666667
48,5,1.2,8,0,1967,1967,235,520.0498480344984,7.3886995,0.21,68.76045247395834,0.0,0.04166666666666667
48,5,1.2,8,0,1973,1973,94,524.8071362406306,12.115814,0.22,71.535869140625,0.0,0.006510416666666667
48,5,1.2,8,0,1966,1966,140,554.8712026631673,13.031561,0.23,76.63290690104166,0.0,0.0
48,5,1.2,8,0,1957,1957,162,557.3751037247977,12.466156,0.25,80.83042643229167,0.0,0.0
48,5,1.2,8,0,1977,1977,185,559.3772264607325,12.379954,0.26,85.47503255208333,0.001953125,0.0
48,5,1.2,8,0,1982,1982,169,549.4095375813378,14.367423,0.27,88.89369140625,0.0032552083333333335,0.0
48,5,1.2,8,0,1975,1975,99,523.7793678166707,15.710661,0.28,93.726650390625,0.009114583333333334,0.0
48,5,1.2,8,0,1984,1984,125,503.4562972029686,16.784664,0.29,97.64317057291667,0.0205078125,0.0
48,5,1.2,8,0,1986,1986,90,479.24232029672197,16.655582,0.3,100.90970703125,0.01953125,0.0
48,5,1.2,8,0,1981,1981,116,423.3061608481407,16.093987,0.31,104.83651692708334,0.0205078125,0.0
48,5,1.2,8,0,2000,2000,87,479.89027585041265,15.269883,0.31,108.29472005208333,0.029296875,0.0
48,5,1.2,8,0,2000,2000,72,476.767196980752,12.755623,0.32,112.94729817708334,0.024739583333333336,0.0
48,5,1.2,8,0,2000,2000,49,545.3614167885675,16.002972,0.32,116.47536783854167,0.0322265625,0.0
48,5,1.2,8,0,2000,2000,41,594.4775475077206,17.881317,0.31,113.94424153645834,0.009440104166666666,0.0
48,5,1.2,8,0,2000,2000,31,631.5599049936824,17.770357,0.28,106.67697265625,0.00032552083333333337,0.0
48,5,1.2,8,0,2000,2000,90,621.8768756378066,17.439154,0.24,96.13096354166667,0.00032552083333333337,0.0
48,5,1.2,8,0,2000,2000,27,544.656187940375,16.928162,0.22,87.49749674479166,0.0,0.0
48,5,1.2,8,0,2000,2000,67,468.07857915639875,19.601881,0.19,79.17275065104167,0.0,0.0
