84,1656064724500349952,0,1907,292,253
85,1656064724594865664,0,1935,272,240
86,1656064724700169216,0,1928,240,205
87,1656064724795089408,0,1908,276,250
88,1656064724895247360,0,1928,285,254
89,1656064724994911744,0,1924,250,223
90,1656064725096706048,0,1932,229,209
91,1656064725194991360,0,1927,226,199
92,1656064725295326464,0,1932,223,188
93,1656064725395635968,0,1896,209,178
94,1656064725500322816,0,1926,274,245
95,1656064725595707904,0,1912,263,238
96,1656064725695454720,0,1915,243,218
97,1656064725795463680,0,1911,242,216
98,1656064725900114432,0,1888,232,209
99,1656064725995264000,0,1887,215,195
100,1656064726100246528,0,1898,214,197
101,1656064726195042304,0,1906,202,185
102,1656064726295436544,0,1949,209,187
103,1656064726397885440,0,1902,212,192
104,1656064726495360000,0,1953,206,182
105,1656064726594895616,0,1953,195,167
106,1656064726700104448,0,1925,192,171
107,1656064726794908672,0,1947,189,163
108,1656064726895233280,0,1910,259,243
109,1656064726998090496,0,1900,247,232
110,1656064727097232896,0,1894,233,209
111,1656064727198300160,0,1898,222,204
112,1656064727299265024,0,1938,230,209
113,1656064727394912000,0,1883,212,194
114,1656064727495793408,0,1903,217,204
115,1656064727598125568,0,1921,210,193
116,1656064727695239424,0,1883,200,182
117,1656064727795121152,0,1881,211,193
118,1656064727895569408,0,1890,202,179
119,1656064727994841088,0,1921,197,171
120,1656064728100307712,0,1888,195,174
121,1656064728194782464,0,1884,191,173
122,1656064728302143744,0,1864,186,168
123,1656064728395142144,0,1943,195,177
124,1656064728500888320,0,1951,189,166
125,1656064728594932736,0,1896,185,161
126,1656064728700922880,0,1880,189,164
127,1656064728795574016,0,1889,182,165
128,1656064728895213568,0,1941,186,167
129,1656064728994871808,0,1871,150,129
130,1656064729095379200,0,1869,245,226
131,1656064729194782464,0,1900,245,225
132,1656064729298152704,0,1896,244,225
133,1656064729395094272,0,1851,243,221
134,1656064729500033024,0,1870,257,236
135,1656064729594765824,0,1868,248,228
136,1656064729701522944,0,1852,245,226
137,1656064729794875648,0,1850,246,226
138,1656064729895401216,0,1850,250,231
139,1656064729994787328,0,1849,254,232
140,1656064730100077568,0,1874,251,230
141,1656064730195076096,0,1871,251,234
142,1656064730295643904,0,1873,252,234
143,1656064730395066880,0,1873,250,233
144,1656064730498511872,0,1854,250,234
145,1656064730595017216,0,1870,254,239
146,1656064730697418496,0,1869,251,233
147,1656064730795144192,0,1871,250,234
148,1656064730899608576,0,1871,248,237
149,1656064730997244928,0,1893,258,240
150,1656064731095238400,0,1873,261,243
151,1656064731195728128,0,1873,260,245
152,1656064731295548160,0,1874,250,234
153,1656064731394917376,0,1877,253,237
154,1656064731495534336,0,1879,255,238
155,1656064731598085120,0,1875,259,241
156,1656064731695472128,0,1873,252,235
157,1656064731796200704,0,1877,249,234
158,1656064731895496960,0,1880,247,233
159,1656064731995031296,0,1882,247,230
160,1656064732101453312,0,1877,251,234
161,1656064732195073280,0,1872,249,231
162,1656064732300013312,0,1897,249,231
163,1656064732394960640,0,1878,254,237
164,1656064732495515648,0,1851,246,230
165,1656064732594782976,0,1891,242,224
166,1656064732701319936,0,1873,237,222
167,1656064732795111424,0,1868,245,226
168,1656064732895209472,0,1872,239,223
169,1656064732998783488,0,1874,245,230
170,1656064733095240704,0,1889,245,231
171,1656064733195106304,0,1867,247,231
172,1656064733295258624,0,1872,252,236
173,1656064733395008000,0,1899,240,217
174,1656064733495548928,0,1896,250,227
175,1656064733594848512,0,1891,246,223
176,1656064733695479808,0,1891,249,228
177,1656064733795030272,0,1907,253,231
178,1656064733895579648,0,1892,251,229
179,1656064733998401792,0,1891,248,226
180,1656064734095358976,0,1908,241,221
181,1656064734194786048,0,1899,246,226
182,1656064734295356160,0,1894,238,216
183,1656064734395170816,0,1897,241,222
184,1656064734495581952,0,1899,240,221
185,1656064734598156544,0,1905,234,220
186,1656064734695552000,0,1904,233,218
187,1656064734794970112,0,1905,238,222
188,1656064734895263488,0,1939,239,223
189,1656064734999283968,0,1902,225,209
190,1656064735095424512,0,1905,231,214
191,1656064735195198208,0,1909,234,217
192,1656064735295772160,0,1926,236,218
193,1656064735394840320,0,1893,232,213
194,1656064735495222784,0,1900,227,209
195,1656064735594936064,0,1910,242,223
196,1656064735697447168,0,1884,229,211
197,1656064735794814976,0,1923,241,224
198,1656064735895469824,0,1908,231,213
199,1656064735994839552,0,1906,237,220
200,1656064736100055040,0,1881,227,213
201,1656064736196176640,0,1880,234,216
202,1656064736295534848,0,1875,236,218
203,1656064736398485504,0,1883,238,219
204,1656064736495873536,0,1879,240,224
205,1656064736594745856,0,1870,236,218
206,1656064736695714304,0,1872,235,214
207,1656064736796928768,0,1861,233,212
208,1656064736895523584,0,1877,237,218
209,1656064736997251840,0,1884,229,210
210,1656064737095268608,0,1883,227,206
211,1656064737196822528,0,1872,225,205
212,1656064737295508992,0,1895,224,201
213,1656064737397895936,0,1869,240,215
214,1656064737495507968,0,1868,228,209
215,1656064737594827264,0,1854,237,210
216,1656064737699881472,0,1877,241,213
217,1656064737794829056,0,1852,225,203
218,1656064737895236096,0,1848,229,206
219,1656064737996141312,0,1865,220,197
220,1656064738095462144,0,1884,224,203
221,1656064738197955072,0,1886,225,203
222,1656064738295366400,0,1886,226,206
223,1656064738394893056,0,1886,227,210
224,1656064738495321600,0,1882,226,205
225,1656064738594935552,0,1883,233,215
226,1656064738695222016,0,1896,232,213
227,1656064738798187776,0,1881,228,209
228,1656064738895666688,0,1868,215,194
229,1656064738997901312,0,1877,220,199
230,1656064739095660288,0,1874,217,198
231,1656064739194845952,0,1878,216,196
232,1656064739295666944,0,1873,220,199
233,1656064739394782208,0,1888,212,195
234,1656064739495437568,0,1864,204,188
235,1656064739594883328,0,1861,203,186
236,1656064739695559424,0,1862,219,205
237,1656064739797726720,0,1863,218,201
238,1656064739897023488,0,1898,216,197
239,1656064739994919424,0,1897,217,198
240,1656064740098967040,0,1892,216,199
241,1656064740197050112,0,1896,211,189
242,1656064740295098880,0,1892,218,199
243,1656064740394913536,0,1899,212,192
244,1656064740495246336,0,1896,208,189
245,1656064740598144000,0,1893,209,190
246,1656064740694798592,0,1888,208,188
247,1656064740795430144,0,1893,212,193
248,1656064740897473536,0,1898,214,196
249,1656064740995591168,0,1895,209,192
250,1656064741096104448,0,1905,213,196
251,1656064741195856640,0,1901,217,197
252,1656064741294888448,0,1904,218,198
253,1656064741395164160,0,1906,213,195
254,1656064741494831360,0,1892,213,193
255,1656064741595182848,0,1897,211,196
256,1656064741697841408,0,1894,207,191
257,1656064741795393536,0,1893,207,191
258,1656064741897908992,0,1906,223,203
259,1656064741995577344,0,1895,224,203
260,1656064742094830592,0,1895,212,195
261,1656064742195201792,0,1898,212,194
262,1656064742294789888,0,1904,218,200
263,1656064742395181824,0,1900,211,188
264,1656064742495164160,0,1912,213,192
265,1656064742595589376,0,1900,218,197
266,1656064742696199680,0,1898,130,88
267,1656064742797301760,0,1906,196,157
268,1656064742895000832,0,1907,196,158
269,1656064742999978496,0,1907,198,158
270,1656064743096696320,0,1905,200,161
271,1656064743195195392,0,1906,196,159
272,1656064743297875456,0,1907,196,159
273,1656064743395346432,0,1906,199,162
274,1656064743497971200,0,1901,192,155
275,1656064743595437312,0,1906,195,157
276,1656064743697993216,0,1894,195,153
277,1656064743795532544,0,1898,182,143
278,1656064743894990080,0,1888,175,137
279,1656064744000182272,0,1883,178,140
280,1656064744097417216,0,1877,179,132
281,1656064744195164928,0,1877,161,138
282,1656064744298774272,0,1861,138,105
283,1656064744395427584,0,1898,136,119
284,1656064744498863104,0,1952,128,89
285,1656064744595621888,0,1907,132,92
286,1656064744698662144,0,1853,59,36
287,1656064744795358976,0,1850,144,125
288,1656064744895088896,0,1861,130,103
289,1656064744995253504,0,1887,106,75
290,1656064745097901312,0,1863,106,74
291,1656064745195542528,0,1827,90,65
292,1656064745294842368,0,1815,81,62
326,1656064748695259648,1,1330,69,66
327,1656064748795106304,1,1418,66,64
328,1656064748895558144,1,1326,57,55
329,1656064748995104768,1,1511,49,43
330,1656064749097408256,1,1458,42,38
331,1656064749194922752,1,1509,83,75
332,1656064749300543744,1,1503,90,88
333,1656064749394770944,1,1463,55,49
334,1656064749496802560,1,1454,52,46
335,1656064749595064832,1,1431,72,67
336,1656064749695257344,1,1429,61,59
359,1656064751997908992,1,1415,35,34
392,1656064755296884224,1,1410,52,52
393,1656064755395224832,1,1376,46,46
