patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,inliers,blur,flow,contrast
48,5,1.2,8,0,2000,2000,1650,619.5123000146082,0.032690052,0.12
48,5,1.2,8,0,2000,2000,1615,618.1697273785046,0.03760848,0.12
48,5,1.2,8,0,2000,2000,1631,619.5034779296358,0.031805653,0.12
48,5,1.2,8,0,2000,2000,1638,617.9221113181337,0.048033074,0.12
48,5,1.2,8,0,2000,2000,1637,619.0681998840903,0.03317702,0.12
48,5,1.2,8,0,2000,2000,1661,619.3104393283515,0.03260519,0.12
48,5,1.2,8,0,2000,2000,1617,619.4984591366037,0.038710248,0.12
48,5,1.2,8,0,2000,2000,1645,619.0608851494517,0.034419376,0.12
48,5,1.2,8,0,2000,2000,1689,619.72622600518,0.03514741,0.12
48,5,1.2,8,0,2000,2000,1679,618.3853499943239,0.043861058,0.12
48,5,1.2,8,0,2000,2000,1652,618.4192014251075,0.033733383,0.12
48,5,1.2,8,0,2000,2000,1660,618.6857041916186,0.035015356,0.12
48,5,1.2,8,0,2000,2000,1660,618.377427977226,0.039979644,0.12
48,5,1.2,8,0,2000,2000,1670,617.582580811939,0.038884684,0.12
48,5,1.2,8,0,2000,2000,1673,619.1240440669515,0.035221543,0.12
48,5,1.2,8,0,2000,2000,1671,619.1757400237469,0.03161415,0.12
48,5,1.2,8,0,2000,2000,1659,618.4369466288283,0.03294512,0.12
48,5,1.2,8,0,2000,2000,1641,618.6345391780311,0.0368316,0.12
48,5,1.2,8,0,2000,2000,1680,618.1481436001038,0.032788035,0.12
48,5,1.2,8,0,2000,2000,1661,617.9024886437877,0.041194335,0.12
48,5,1.2,8,0,2000,2000,1665,618.976306090567,0.034526188,0.12
48,5,1.2,8,0,2000,2000,1648,617.8213447033086,0.045996588,0.12
48,5,1.2,8,0,2000,2000,1663,619.0225238050848,0.033797443,0.12
48,5,1.2,8,0,2000,2000,1650,619.2256605390868,0.03664221,0.12
48,5,1.2,8,0,2000,2000,1670,618.9079139050876,0.043751612,0.12
48,5,1.2,8,0,2000,2000,1674,618.4115181010607,0.036715794,0.12
48,5,1.2,8,0,2000,2000,1673,618.9344402549355,0.031804383,0.12
48,5,1.2,8,0,2000,2000,1684,618.1995335515284,0.04103642,0.12
48,5,1.2,8,0,2000,2000,1670,618.7919843795374,0.03897665,0.12
