patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,inliers,blur,flow,contrast,average intensity,percentage white pixels,percentage black pixels
48,5,1.2,8,0,969,969,647,97.36483122749999,0.017381048,0.04,8.28255,0.057499999999999996,35.9553125
48,5,1.2,8,0,964,964,655,97.08187182577144,0.018081956,0.04,8.2783875,0.058124999999999996,35.98875
48,5,1.2,8,0,960,960,659,98.12254998277345,0.018488929,0.04,8.2778375,0.057812499999999996,36.030625
48,5,1.2,8,0,955,955,655,98.01580312420897,0.01705532,0.04,8.27476875,0.056875,36.0059375
48,5,1.2,8,0,961,961,673,98.50496245746093,0.01908367,0.04,8.272459375,0.0571875,36.015625
48,5,1.2,8,0,971,971,660,99.707021869834,0.016689152,0.04,8.275521875,0.059375,36.019375
48,5,1.2,8,0,977,977,638,99.20529061561521,0.01665281,0.04,8.26750625,0.057499999999999996,36.05375
48,5,1.2,8,0,964,964,632,98.65876249234375,0.017337333,0.04,8.27531875,0.056249999999999994,35.925625
48,5,1.2,8,0,976,976,632,97.54419998871094,0.016830886,0.04,8.25944375,0.055625,36.040625
48,5,1.2,8,0,968,968,649,95.41067812280271,0.01481562,0.04,8.245903125,0.0565625,36.2134375
48,5,1.2,8,0,981,981,647,95.88734061436524,0.014151175,0.04,8.2601375,0.055625,36.01625
48,5,1.2,8,0,965,965,652,95.06374685858397,0.0145670315,0.04,8.250034375,0.056249999999999994,36.1496875
48,5,1.2,8,0,946,946,642,95.18627186983399,0.015085572,0.04,8.25396875,0.055,36.0925
48,5,1.2,8,0,968,968,634,95.88496557850584,0.014682213,0.04,8.256215625,0.055625,36.10625
48,5,1.2,8,0,984,984,658,97.05626559959963,0.016288847,0.04,8.25338125,0.055,36.096250000000005
48,5,1.2,8,0,934,934,644,96.78913437217773,0.015329913,0.04,8.25600625,0.0565625,36.084375
48,5,1.2,8,0,931,931,661,97.35999060342773,0.015560959,0.04,8.248171875,0.056875,36.174375
