patchsize,fasttresh,scalefactor,n_levels,track_error,total_matches,good_matches,blur,flow
6,5,1.1,8,0,2000,363,298.0172261316434,0.33180287
6,5,1.1,8,0,2000,385,292.290623728233,0.30511096
6,5,1.1,8,0,2000,607,295.32836359050634,0.20074911
6,5,1.1,8,0,2000,492,293.2927511962723,0.17323676
6,5,1.1,8,0,2000,771,293.7825409819839,0.13321461
6,5,1.1,8,0,2000,617,290.1181130000989,0.110026084
6,5,1.1,8,0,2000,760,288.41028646308257,0.09643402
6,5,1.1,8,0,2000,545,287.0720893832758,0.13346462
6,5,1.1,8,0,2000,761,288.8944679255296,0.10780097
6,5,1.1,8,0,2000,504,290.18007779733125,0.1470514
6,5,1.1,8,0,2000,773,292.4707090532642,0.082056016
6,5,1.1,8,0,2000,543,292.6478038259003,0.14132342
6,5,1.1,8,0,2000,693,293.49254979772144,0.12517598
6,5,1.1,8,0,2000,525,292.57197191814095,0.15371704
6,5,1.1,8,0,2000,723,295.0165879158027,0.1220589
6,5,1.1,8,0,2000,767,294.38111609821425,0.0914271
6,5,1.1,8,0,2000,993,294.5538379956625,0.06038087
6,5,1.1,8,0,2000,673,293.966667724193,0.10780556
6,5,1.1,8,0,2000,772,295.26807694201005,0.10075936
6,5,1.1,8,0,2000,593,295.94703438800104,0.12216583
6,5,1.1,8,0,2000,668,298.04724801760466,0.1478664
6,5,1.1,8,0,2000,531,298.539366175902,0.12254775
6,5,1.1,8,0,2000,555,297.9663763737343,0.1791192
6,5,1.1,8,0,2000,512,297.7879976659013,0.2075292
6,5,1.1,8,0,2000,612,296.5043743470295,0.19546182
6,5,1.1,8,0,2000,364,299.3707037857037,0.30210975
6,5,1.1,8,0,2000,374,299.1626676140722,0.46048746
6,5,1.1,8,0,2000,408,297.8318641168504,0.6211043
6,5,1.1,8,0,2000,393,297.04732250856847,0.31639612
6,5,1.1,8,0,2000,388,295.67278307099053,0.46639705
6,5,1.1,8,0,2000,362,294.2798915248911,0.55635893
6,5,1.1,8,0,2000,391,294.0907755690707,0.32092395
6,5,1.1,8,0,2000,398,292.63769329115513,0.5734856
6,5,1.1,8,0,2000,358,294.57173164522993,0.4396222
6,5,1.1,8,0,2000,491,297.8424518099432,0.22251949
6,5,1.1,8,0,2000,371,296.01322451903997,0.48432386
6,5,1.1,8,0,2000,603,289.50617412036075,0.16363987
6,5,1.1,8,0,2000,450,287.84344685344223,0.2742673
6,5,1.1,8,0,2000,501,292.23072675811346,0.20814991
6,5,1.1,8,0,2000,521,295.8194979289695,0.18627654
6,5,1.1,8,0,2000,584,291.4678695771172,0.15905167
6,5,1.1,8,0,2000,647,289.6141743910231,0.102577366
6,5,1.1,8,0,2000,551,290.8118870792499,0.1524881
6,5,1.1,8,0,2000,934,293.88926183896865,0.06003404
6,5,1.1,8,0,2000,413,292.1262061712582,0.33444473
6,5,1.1,8,0,2000,390,288.4927978331267,0.5483548
6,5,1.1,8,0,2000,376,299.71509347893107,0.50092924
6,5,1.1,8,0,2000,378,293.1679347507792,0.67130476
6,5,1.1,8,0,2000,389,289.81127535189364,0.6630787
6,5,1.1,8,0,2000,364,298.4717089399461,0.4585925
6,5,1.1,8,0,2000,364,293.21708922146234,0.51350117
6,5,1.1,8,0,2000,534,295.11217122332425,0.25179482
6,5,1.1,8,0,2000,391,293.736594568037,0.40596184
6,5,1.1,8,0,2000,644,293.98778389775185,0.23197111
6,5,1.1,8,0,2000,469,291.58625398366814,0.25962815
6,5,1.1,8,0,2000,593,294.35828676774116,0.28365526
6,5,1.1,8,0,2000,406,297.4326999242205,0.31756607
6,5,1.1,8,0,2000,515,291.3292368110961,0.35275826
6,5,1.1,8,0,2000,395,299.9351016034143,0.3998864
6,5,1.1,8,0,2000,371,296.32665976372544,0.4537218
6,5,1.1,8,0,2000,408,299.0618091457549,0.5658997
6,5,1.1,8,0,2000,440,299.3231355355866,0.69811714
6,5,1.1,8,0,2000,440,303.6842111248856,0.932046
6,5,1.1,8,0,2000,410,309.67522716369984,1.1790214
6,5,1.1,8,0,2000,354,310.3888147570553,1.2066851
6,5,1.1,8,0,2000,428,309.4152813447577,1.2720367
6,5,1.1,8,0,2000,418,315.9552411665432,1.6406833
6,5,1.1,8,0,2000,369,307.8890457644916,1.9761343
6,5,1.1,8,0,2000,382,313.0210845049409,1.568692
6,5,1.1,8,0,2000,400,318.0276917553009,1.4765375
6,5,1.1,8,0,2000,398,308.9491989454602,2.0534842
6,5,1.1,8,0,2000,417,317.83328112899284,2.6820893
6,5,1.1,8,0,2000,385,314.7123384694477,2.1608903
6,5,1.1,8,0,2000,399,316.308352842659,1.8504753
6,5,1.1,8,0,2000,370,319.21230478148976,1.7447287
6,5,1.1,8,0,2000,336,315.4616490859949,1.9528348
6,5,1.1,8,0,2000,410,320.2656162845765,1.2253131
6,5,1.1,8,0,2000,374,313.6561271954974,2.4733489
6,5,1.1,8,0,2000,372,308.09684572142424,2.1084354
6,5,1.1,8,0,2000,369,307.8995075431001,1.9396353
6,5,1.1,8,0,2000,423,303.5315022011309,1.4650011
6,5,1.1,8,0,2000,407,306.6668129775007,1.3843886
6,5,1.1,8,0,2000,364,298.35556533433214,1.2257203
6,5,1.1,8,0,2000,366,296.25631734531896,1.6267097
6,5,1.1,8,0,2000,374,303.72310512917767,2.3680716
6,5,1.1,8,0,2000,375,297.69777817534157,1.5850288
6,5,1.1,8,0,2000,348,297.19771056796776,1.3481596
6,5,1.1,8,0,2000,380,298.24184607894614,1.5084008
6,5,1.1,8,0,2000,355,302.95910340998245,1.0405174
6,5,1.1,8,0,2000,377,299.2671937341139,1.2193999
6,5,1.1,8,0,2000,390,297.6570644437655,1.0449111
6,5,1.1,8,0,2000,383,302.64368325146245,1.8082743
6,5,1.1,8,0,2000,379,301.185170514311,1.6820986
6,5,1.1,8,0,2000,412,300.17902925843674,1.5405469
6,5,1.1,8,0,2000,384,303.9522284844406,1.6516805
6,5,1.1,8,0,2000,380,306.2005153185513,2.0597355
6,5,1.1,8,0,2000,377,315.6454136477074,2.3219357
6,5,1.1,8,0,2000,375,306.48204681349523,2.3069758
6,5,1.1,8,0,2000,370,314.91266841060246,2.6716273
6,5,1.1,8,0,2000,406,313.822122768617,1.610739
6,5,1.1,8,0,2000,370,317.82435565529727,2.6488106
6,5,1.1,8,0,2000,392,306.70212159965945,1.5553062
6,5,1.1,8,0,2000,385,302.1670621870024,1.6618826
6,5,1.1,8,0,2000,371,308.0134157710379,1.764422
6,5,1.1,8,0,2000,382,295.88075570890464,1.7431033
6,5,1.1,8,0,2000,376,295.946000823981,1.8263958
6,5,1.1,8,0,2000,341,298.2205775552355,1.8150209
6,5,1.1,8,0,2000,397,296.4795942180555,2.1471841
6,5,1.1,8,0,2000,369,294.87069776557377,3.4711425
6,5,1.1,8,0,2000,418,288.13254800617796,1.6898053
6,5,1.1,8,0,2000,368,291.30776074809336,2.0273254
6,5,1.1,8,0,2000,373,294.4330836647471,1.9069743
6,5,1.1,8,0,2000,362,294.3650464260978,3.0636797
6,5,1.1,8,0,2000,351,295.4830896727349,1.8309695
6,5,1.1,8,0,2000,352,292.4529039687491,2.2376757
6,5,1.1,8,0,2000,328,290.12970164747463,6.696998
6,5,1.1,8,0,2000,368,260.6352691151355,2.5546138
6,5,1.1,8,0,2000,394,268.1342327187359,2.1260877
6,5,1.1,8,0,2000,420,274.9047627047069,2.239556
6,5,1.1,8,0,2000,362,276.3229962443164,3.4294252
6,5,1.1,8,0,2000,373,276.57021919918424,3.48255
6,5,1.1,8,0,2000,369,276.44836205138904,2.7651658
6,5,1.1,8,0,2000,396,277.4471209759577,2.2598674
6,5,1.1,8,0,2000,382,282.06391262662817,2.4379637
6,5,1.1,8,0,2000,413,281.9921417153939,3.034011
6,5,1.1,8,0,2000,378,271.18976493295827,2.1794896
6,5,1.1,8,0,2000,393,267.4668688022741,1.683508
6,5,1.1,8,0,2000,427,266.9632019908747,3.425777
6,5,1.1,8,0,2000,414,265.3095966133996,2.0211897
6,5,1.1,8,0,2000,393,258.02820953843644,3.3576946
6,5,1.1,8,0,2000,389,254.64825801910237,1.9385614
6,5,1.1,8,0,2000,450,262.1846068804855,4.2388144
6,5,1.1,8,0,2000,426,251.01728230519657,2.232098
6,5,1.1,8,0,2000,368,256.5509466027077,2.1618688
6,5,1.1,8,0,2000,390,254.64153739623205,1.8283523
6,5,1.1,8,0,2000,397,253.278090007974,3.5362225
6,5,1.1,8,0,2000,394,256.2819039181543,2.0825899
6,5,1.1,8,0,2000,381,254.67813532671022,2.4864728
6,5,1.1,8,0,2000,390,258.2470398367431,2.3006084
6,5,1.1,8,0,2000,407,257.7513998669956,1.911093
6,5,1.1,8,0,2000,393,260.3594016039392,3.2734632
6,5,1.1,8,0,2000,377,250.27076298391083,2.3663964
6,5,1.1,8,0,2000,381,252.97340397110693,1.9868063
6,5,1.1,8,0,2000,372,247.17078449672195,3.455086
6,5,1.1,8,0,2000,401,248.4636957643358,2.4075065
6,5,1.1,8,0,2000,382,249.28918062927823,2.6781657
6,5,1.1,8,0,2000,360,255.79513940563982,3.4795282
6,5,1.1,8,0,2000,393,245.72311492705117,3.7297676
6,5,1.1,8,0,2000,392,233.6309993500084,2.089399
6,5,1.1,8,0,2000,373,242.56963660686128,2.3792357
6,5,1.1,8,0,2000,399,242.26990494584504,2.5950017
6,5,1.1,8,0,2000,388,240.77755705680306,2.6327596
6,5,1.1,8,0,2000,440,240.7800098207495,1.7449101
6,5,1.1,8,0,2000,386,254.99667252114506,2.3103344
6,5,1.1,8,0,2000,391,255.13941659324712,3.127083
6,5,1.1,8,0,2000,357,275.75839765010767,3.2836661
6,5,1.1,8,0,2000,411,272.653669322905,2.9554322
6,5,1.1,8,0,2000,377,274.48933610437336,2.8385224
6,5,1.1,8,0,2000,391,275.14673993511354,2.5934854
6,5,1.1,8,0,2000,345,287.8803970819299,9.010351
6,5,1.1,8,0,2000,416,248.65856891728635,2.7506983
6,5,1.1,8,0,2000,408,252.08646329066787,2.4505074
6,5,1.1,8,0,2000,373,252.90615273634668,2.256437
6,5,1.1,8,0,2000,415,254.7078540094749,8.724482
6,5,1.1,8,0,2000,369,227.25777543676946,2.1959302
6,5,1.1,8,0,2000,378,244.38993291259192,2.0937784
6,5,1.1,8,0,2000,364,245.98051610692855,6.2373633
6,5,1.1,8,0,2000,383,259.1613152544049,12.596936
6,5,1.1,8,0,2000,379,227.75202856325433,4.982852
6,5,1.1,8,0,2000,383,244.8983796606766,4.679273
6,5,1.1,8,0,2000,416,244.54363683805576,2.5953674
6,5,1.1,8,0,2000,406,252.08911017816584,4.3686104
6,5,1.1,8,0,2000,376,252.09940105385405,4.001358
6,5,1.1,8,0,2000,379,257.43934508819217,2.658423
6,5,1.1,8,0,2000,404,259.11451815001016,3.9717138
6,5,1.1,8,0,2000,404,248.8010088397942,2.624525
6,5,1.1,8,0,2000,364,257.81521862856573,4.263826
6,5,1.1,8,0,2000,390,251.6326699370236,6.7695074
6,5,1.1,8,0,2000,389,245.17412857839443,3.4554799
6,5,1.1,8,0,2000,406,245.58334942563405,2.8122952
6,5,1.1,8,0,2000,406,251.33003204968136,4.467073
6,5,1.1,8,0,2000,363,260.04693919344396,7.9422274
6,5,1.1,8,0,2000,406,240.73970606374814,6.508117
6,5,1.1,8,0,2000,361,265.9771985940309,4.0108376
6,5,1.1,8,0,2000,414,261.4843824302111,4.823481
6,5,1.1,8,0,2000,410,268.31686929032344,3.9534924
6,5,1.1,8,0,2000,409,268.10843301098765,4.3023925
6,5,1.1,8,0,2000,362,276.8080589544805,6.2806025
6,5,1.1,8,0,2000,368,265.1927237428512,2.9609978
6,5,1.1,8,0,2000,360,278.67617474629674,9.747044
6,5,1.1,8,0,2000,360,268.12070025255974,4.4715915
6,5,1.1,8,0,2000,372,286.5515030775965,6.683393
6,5,1.1,8,0,2000,386,274.81204047516786,3.5479388
6,5,1.1,8,0,2000,377,271.90482651397485,9.9985695
6,5,1.1,8,0,2000,357,250.47912297218332,5.697355
6,5,1.1,8,0,2000,356,261.34922105535975,9.361291
6,5,1.1,8,0,2000,418,234.73130303865412,6.322769
6,5,1.1,8,0,2000,400,256.08133460191397,10.175553
6,5,1.1,8,0,2000,412,237.40727850574748,3.8791337
6,5,1.1,8,0,2000,420,247.99288332442669,5.5937657
6,5,1.1,8,0,2000,369,243.4235008342662,2.8892887
6,5,1.1,8,0,2000,398,240.02174571927458,5.4480386
6,5,1.1,8,0,2000,423,238.53768844049145,3.358874
6,5,1.1,8,0,2000,431,236.73640319793708,2.4955015
6,5,1.1,8,0,2000,396,235.16558730295665,2.7232857
6,5,1.1,8,0,2000,426,245.48979206667707,3.6470985
6,5,1.1,8,0,2000,338,256.96525498414627,9.73318
6,5,1.1,8,0,2000,382,239.29284209042385,3.8959234
6,5,1.1,8,0,2000,355,236.09743173608834,3.0419345
6,5,1.1,8,0,2000,384,232.9177343131584,6.664665
6,5,1.1,8,0,2000,374,229.78554160241464,2.9708197
6,5,1.1,8,0,2000,377,238.01342803429762,2.3805764
6,5,1.1,8,0,2000,358,247.00815670356116,3.4681015
6,5,1.1,8,0,2000,376,242.714864422276,3.8710234
6,5,1.1,8,0,2000,364,248.67948272835054,2.979188
6,5,1.1,8,0,2000,388,249.77326324534909,5.1989274
6,5,1.1,8,0,2000,394,281.6986939389518,5.467464
6,5,1.1,8,0,2000,403,265.7669787298535,5.5676174
6,5,1.1,8,0,2000,357,254.5749541279796,5.0087066
6,5,1.1,8,0,2000,405,229.70435992220953,5.070344
6,5,1.1,8,0,2000,323,265.31111077695147,8.488084
6,5,1.1,8,0,2000,393,234.13749810991754,6.996743
6,5,1.1,8,0,2000,383,268.26224710783487,6.8512063
6,5,1.1,8,0,2000,338,244.55354792520035,3.6544964
6,5,1.1,8,0,2000,374,259.20358092137525,6.8968883
6,5,1.1,8,0,2000,391,241.92819717139747,2.577748
6,5,1.1,8,0,2000,405,247.95352229009512,2.9820447
6,5,1.1,8,0,2000,389,252.01196917753387,2.8718622
6,5,1.1,8,0,2000,385,258.31054285224985,3.4659672
6,5,1.1,8,0,2000,399,262.4023294389087,5.126447
6,5,1.1,8,0,2000,369,277.34744428222893,6.095654
6,5,1.1,8,0,2000,370,268.43100516939325,3.4160533
6,5,1.1,8,0,2000,355,265.5220685938251,5.7151484
6,5,1.1,8,0,2000,338,258.1046454602724,5.0322905
6,5,1.1,8,0,2000,411,255.6423583096825,7.157071
6,5,1.1,8,0,2000,345,249.61041364890465,4.6588116
6,5,1.1,8,0,2000,379,244.46453377713328,6.867976
6,5,1.1,8,0,2000,331,283.5938708942425,5.4112563
6,5,1.1,8,0,2000,377,267.161548614357,7.1615853
6,5,1.1,8,0,2000,387,280.9457094844242,5.049432
6,5,1.1,8,0,2000,345,283.72355626732957,9.789769
6,5,1.1,8,0,2000,365,280.4044294841269,4.0504518
6,5,1.1,8,0,2000,396,280.16582945069723,5.6671433
6,5,1.1,8,0,2000,342,323.32760655174997,11.498407
6,5,1.1,8,0,2000,409,275.71611264699544,2.347473
6,5,1.1,8,0,2000,344,301.3253387367749,12.989199
6,5,1.1,8,0,2000,405,238.07386011636837,3.8184717
6,5,1.1,8,0,2000,441,274.284353804689,3.373639
6,5,1.1,8,0,2000,420,258.61440860502154,3.145788
6,5,1.1,8,0,2000,425,259.494915197371,13.451453
6,5,1.1,8,0,2000,410,234.69739704057665,9.750899
6,5,1.1,8,0,2000,373,276.9473968123923,3.4143379
6,5,1.1,8,0,2000,347,278.2596880077645,6.2041225
6,5,1.1,8,0,2000,380,263.2894566257301,4.2361274
6,5,1.1,8,0,2000,403,270.53620374721646,4.3429136
6,5,1.1,8,0,2000,432,269.840983541299,2.4636817
6,5,1.1,8,0,2000,376,292.0996347333863,6.695898
6,5,1.1,8,0,2000,411,270.3814747582073,3.9636495
6,5,1.1,8,0,2000,439,287.2385582882396,5.6315055
6,5,1.1,8,0,2000,422,271.4238036730071,3.56803
6,5,1.1,8,0,2000,387,277.71467137796327,5.785622
6,5,1.1,8,0,2000,387,295.09042156104186,8.209917
6,5,1.1,8,0,2000,379,269.65341778640305,4.998397
6,5,1.1,8,0,2000,386,274.9093326257807,5.767859
6,5,1.1,8,0,2000,396,297.3477136103213,4.6815114
6,5,1.1,8,0,2000,362,285.93984679981247,4.187999
6,5,1.1,8,0,2000,427,294.2623285417999,2.917482
6,5,1.1,8,0,2000,398,297.4713976606273,2.4974587
6,5,1.1,8,0,2000,401,300.35739215464145,6.5612006
6,5,1.1,8,0,2000,383,286.628490426778,3.220312
6,5,1.1,8,0,2000,389,311.9204304105013,4.4096394
6,5,1.1,8,0,2000,393,319.7144594110067,7.3319497
6,5,1.1,8,0,2000,394,316.3336680009443,4.1667747
6,5,1.1,8,0,2000,402,309.71782650801043,6.975493
6,5,1.1,8,0,2000,356,346.1675155461603,4.548547
6,5,1.1,8,0,2000,379,332.73650786188443,9.596373
6,5,1.1,8,0,2000,376,332.66358731935884,5.111337
6,5,1.1,8,0,2000,361,318.2678987626148,3.7996373
6,5,1.1,8,0,2000,352,349.1128510053539,7.1487365
6,5,1.1,8,0,2000,383,315.60263204382954,2.5445583
6,5,1.1,8,0,2000,340,345.4821853313541,5.070946
6,5,1.1,8,0,2000,400,337.32419848407943,8.653739
6,5,1.1,8,0,2000,373,332.28036297889844,4.2485485
6,5,1.1,8,0,2000,419,309.6141546084119,6.239637
6,5,1.1,8,0,2000,417,305.8871148436628,3.729533
6,5,1.1,8,0,2000,397,300.726948543922,2.6626017
6,5,1.1,8,0,2000,412,321.84355285842645,6.6393967
6,5,1.1,8,0,2000,406,331.6408500981874,8.575575
6,5,1.1,8,0,2000,378,320.34838050153746,4.11602
6,5,1.1,8,0,2000,389,330.45254162416285,5.799143
6,5,1.1,8,0,2000,375,331.26910831777616,4.406191
6,5,1.1,8,0,2000,355,327.1776298665901,3.5570912
6,5,1.1,8,0,2000,375,337.24020468396327,4.666265
6,5,1.1,8,0,2000,365,335.5619850356011,3.8751254
6,5,1.1,8,0,2000,347,336.66907410878184,4.2735887
6,5,1.1,8,0,2000,333,325.7321665672551,3.0761943
6,5,1.1,8,0,2000,372,337.2865601642746,6.0827456
6,5,1.1,8,0,2000,340,328.59701336568594,4.6026297
6,5,1.1,8,0,2000,365,364.30728275657856,5.079823
6,5,1.1,8,0,2000,342,348.02082820825643,6.5090585
6,5,1.1,8,0,2000,349,346.37588132808577,7.5647044
6,5,1.1,8,0,2000,341,321.5471310137097,4.9635267
6,5,1.1,8,0,2000,354,348.83666263875887,6.6688204
6,5,1.1,8,0,2000,328,342.10678749214753,5.9303684
6,5,1.1,8,0,2000,314,382.38432796981607,12.154177
6,5,1.1,8,0,2000,364,341.5573395138751,3.8836489
6,5,1.1,8,0,2000,355,333.8934205542313,7.2088127
6,5,1.1,8,0,2000,361,318.5658139961691,4.7608266
6,5,1.1,8,0,2000,365,328.2362385985757,11.5348835
6,5,1.1,8,0,2000,357,298.6918842646966,4.7146792
6,5,1.1,8,0,2000,350,313.8773655287159,3.5778778
6,5,1.1,8,0,2000,348,322.2047592446766,6.369053
6,5,1.1,8,0,2000,359,300.4809033863787,6.2170424
6,5,1.1,8,0,2000,372,291.0635052067053,4.43001
6,5,1.1,8,0,2000,330,306.5562499557259,3.5708935
6,5,1.1,8,0,2000,385,310.0819851079083,6.522359
6,5,1.1,8,0,2000,364,289.6141177938064,2.7340963
6,5,1.1,8,0,2000,378,294.3818661728395,7.425876
6,5,1.1,8,0,2000,395,287.3873142605004,5.815603
6,5,1.1,8,0,2000,380,302.4929352925476,9.644
6,5,1.1,8,0,2000,375,278.2363308614569,4.1353846
6,5,1.1,8,0,2000,377,294.1418913256307,3.661147
6,5,1.1,8,0,2000,419,304.3434493200346,6.3313537
6,5,1.1,8,0,2000,370,292.66650436335465,3.573252
6,5,1.1,8,0,2000,360,319.9753749491294,3.2791553
6,5,1.1,8,0,2000,365,323.4944343653787,4.2210717
6,5,1.1,8,0,2000,362,347.28535409426456,17.476112
6,5,1.1,8,0,2000,427,284.5921376420603,7.245065
6,5,1.1,8,0,2000,367,329.8525834222075,7.872682
6,5,1.1,8,0,2000,345,307.0191433480083,9.540038
6,5,1.1,8,0,2000,372,356.07309939351995,10.441036
6,5,1.1,8,0,2000,380,311.6824586900159,9.077189
6,5,1.1,8,0,2000,397,363.244728550958,10.441047
6,5,1.1,8,0,2000,388,309.4226844931317,1.7498872
6,5,1.1,8,0,2000,418,330.2898342144289,2.037308
6,5,1.1,8,0,2000,384,327.6641428288816,2.3444123
6,5,1.1,8,0,2000,389,328.1969594276367,6.0125937
6,5,1.1,8,0,2000,363,316.7848857072742,3.3948731
6,5,1.1,8,0,2000,394,334.3690083153258,3.5462046
6,5,1.1,8,0,2000,378,351.4451948439911,2.6713798
6,5,1.1,8,0,2000,360,361.20667570031765,4.0673633
6,5,1.1,8,0,2000,375,384.3289251131419,9.451105
6,5,1.1,8,0,2000,363,360.3795419108284,2.3455768
6,5,1.1,8,0,2000,352,383.9960933235642,5.981351
6,5,1.1,8,0,2000,385,374.8137458300691,2.5513227
6,5,1.1,8,0,2000,347,399.14454044264,4.1711063
6,5,1.1,8,0,2000,350,393.2328028833144,3.6189096
6,5,1.1,8,0,2000,338,415.3119675006239,9.770748
6,5,1.1,8,0,2000,343,371.25752233342735,7.499145
6,5,1.1,8,0,2000,307,431.18705100765436,5.842485
6,5,1.1,8,0,2000,375,391.6573457468485,6.8789616
6,5,1.1,8,0,2000,358,378.70101540886964,3.1249912
6,5,1.1,8,0,2000,329,379.17998964176695,5.634483
6,5,1.1,8,0,2000,323,419.81173560248885,12.23695
6,5,1.1,8,0,2000,362,361.0597640258901,3.4126909
6,5,1.1,8,0,2000,366,386.64042572402326,2.8598075
6,5,1.1,8,0,2000,384,379.7208543472467,2.9506302
6,5,1.1,8,0,2000,368,383.1641167243853,9.23422
6,5,1.1,8,0,2000,410,344.0216167566946,3.0416737
6,5,1.1,8,0,2000,348,358.0258227776194,4.499585
6,5,1.1,8,0,2000,384,346.6524921857922,2.831579
6,5,1.1,8,0,2000,392,346.15501506499345,9.209862
6,5,1.1,8,0,2000,388,308.69778992496737,4.8192677
6,5,1.1,8,0,2000,386,299.6787872314297,2.7083511
6,5,1.1,8,0,2000,393,320.7647898591008,3.5799508
6,5,1.1,8,0,2000,394,309.0889102357588,4.2379866
6,5,1.1,8,0,2000,350,308.55740246623026,4.9908214
6,5,1.1,8,0,2000,426,305.0659312331196,4.1635876
6,5,1.1,8,0,2000,361,324.2613372697476,2.9189887
