patchsize,fasttresh,scalefactor,n_levels,track_error,total_matches,good_matches,blur,flow
6,20,1.1,16,0,2000,420,634.9904473641337,1.7358874
6,20,1.1,16,0,2000,379,652.062394252569,2.2622108
6,20,1.1,16,0,2000,401,643.3486174636308,1.7024066
6,20,1.1,16,0,2000,433,648.2601871839672,2.006419
6,20,1.1,16,0,2000,397,649.0646687893311,2.183385
6,20,1.1,16,0,2000,405,644.4212615508297,2.6987784
6,20,1.1,16,0,2000,420,650.6038695865243,2.9915972
6,20,1.1,16,0,2000,406,634.1456048791549,2.697093
6,20,1.1,16,0,2000,451,615.8038538264628,1.7825016
6,20,1.1,16,0,2000,420,621.2008032528872,3.947872
6,20,1.1,16,0,2000,450,594.1579451594753,2.3809927
6,20,1.1,16,0,2000,450,590.7809199959128,2.4409673
6,20,1.1,16,0,2000,412,581.1005836293272,1.8208705
6,20,1.1,16,0,2000,393,591.8001920060303,2.7655032
6,20,1.1,16,0,2000,472,574.3714577556419,1.9649165
6,20,1.1,16,0,2000,462,589.2709465487554,3.973254
6,20,1.1,16,0,2000,417,581.270776105305,1.914604
6,20,1.1,16,0,2000,431,582.408173421135,1.8516045
6,20,1.1,16,0,2000,435,584.0163032681473,2.355381
6,20,1.1,16,0,2000,456,575.9218590307979,2.7604167
6,20,1.1,16,0,2000,441,579.5611160617949,2.1309142
6,20,1.1,16,0,2000,464,561.0709568675431,1.7529255
6,20,1.1,16,0,2000,425,574.8211910141265,2.4198382
6,20,1.1,16,0,2000,475,564.8285078134888,2.2166193
6,20,1.1,16,0,2000,420,581.399616046301,2.5750237
6,20,1.1,16,0,2000,389,580.4209487836456,1.948892
6,20,1.1,16,0,2000,422,588.7358002893043,2.6087902
6,20,1.1,16,0,2000,410,602.6739465164051,3.5522707
6,20,1.1,16,0,2000,370,583.8999483149229,2.7201505
6,20,1.1,16,0,2000,453,587.9360385129771,2.0868766
6,20,1.1,16,0,2000,432,599.7415583971041,3.2435555
6,20,1.1,16,0,2000,410,579.2279369350226,5.5348973
6,20,1.1,16,0,2000,466,559.5800168068221,2.0522444
6,20,1.1,16,0,2000,471,561.7419896149323,2.6572456
6,20,1.1,16,0,2000,413,581.9880596186533,4.40192
6,20,1.1,16,0,2000,446,558.0433636102647,3.8176951
6,20,1.1,16,0,2000,397,547.3874210627669,2.3643768
6,20,1.1,16,0,2000,437,541.4833187917302,2.6320941
6,20,1.1,16,0,2000,473,563.4631450951294,3.408372
6,20,1.1,16,0,2000,422,541.7743572739238,3.6700335
6,20,1.1,16,0,2000,446,538.9687215853573,2.253102
6,20,1.1,16,0,2000,476,542.4631056289,2.1979623
6,20,1.1,16,0,2000,455,557.3568708993239,3.4745414
6,20,1.1,16,0,2000,442,546.3965596334542,2.0689187
6,20,1.1,16,0,2000,399,568.4786500903169,2.3975203
6,20,1.1,16,0,2000,454,573.9936739787605,2.4423666
6,20,1.1,16,0,2000,428,564.1786318378656,3.6098979
6,20,1.1,16,0,2000,415,557.7643307079971,3.7090254
6,20,1.1,16,0,2000,451,555.9635872905977,2.3962066
6,20,1.1,16,0,2000,429,562.9834932686758,4.168454
6,20,1.1,16,0,2000,451,555.1642919307594,3.035032
6,20,1.1,16,0,2000,453,540.7370611703875,2.703211
6,20,1.1,16,0,2000,454,553.4944519139517,2.0158708
6,20,1.1,16,0,2000,410,553.3891139019928,2.331391
6,20,1.1,16,0,2000,427,550.2323362084736,2.0678217
6,20,1.1,16,0,2000,437,544.6922055570568,3.0368245
6,20,1.1,16,0,2000,418,531.2780628840417,2.148621
6,20,1.1,16,0,2000,432,540.4701707669547,2.3273206
6,20,1.1,16,0,2000,460,553.4678745970459,3.1018796
6,20,1.1,16,0,2000,392,546.4662521882375,3.3589935
6,20,1.1,16,0,2000,437,535.5736893372984,2.4866421
6,20,1.1,16,0,2000,446,541.1477819246591,2.7579455
6,20,1.1,16,0,2000,454,539.2722980761955,3.7114592
6,20,1.1,16,0,2000,432,525.1556466401363,2.820496
6,20,1.1,16,0,2000,410,526.8718021773157,2.7299426
6,20,1.1,16,0,2000,472,539.9550105492349,2.71716
6,20,1.1,16,0,2000,439,538.7733478277025,4.191863
6,20,1.1,16,0,2000,461,525.8895459469105,2.2150934
6,20,1.1,16,0,2000,447,526.7993335737641,2.7976165
6,20,1.1,16,0,2000,420,521.9562176358147,2.5640633
6,20,1.1,16,0,2000,439,516.5289026778291,3.3825834
6,20,1.1,16,0,2000,472,505.9334788713764,2.313627
6,20,1.1,16,0,2000,417,522.1132495880075,2.419009
6,20,1.1,16,0,2000,443,532.1348055769199,3.6375618
6,20,1.1,16,0,2000,466,513.6860853745824,2.107468
6,20,1.1,16,0,2000,467,522.9172643838724,2.7671192
6,20,1.1,16,0,2000,413,515.069095066874,3.3352542
6,20,1.1,16,0,2000,444,505.85223631421525,3.5940912
6,20,1.1,16,0,2000,454,487.1399003777258,2.3679268
6,20,1.1,16,0,2000,424,509.0389575416122,3.7011886
6,20,1.1,16,0,2000,435,504.7445880870639,2.1428676
6,20,1.1,16,0,2000,425,499.0080805868158,2.9785829
6,20,1.1,16,0,2000,439,486.88726251534774,2.2029877
6,20,1.1,16,0,2000,399,492.89118931433717,2.7497675
6,20,1.1,16,0,2000,448,488.4892785158522,2.6483076
6,20,1.1,16,0,2000,440,489.31786623344703,2.6390564
6,20,1.1,16,0,2000,412,482.1861607800845,2.3862855
6,20,1.1,16,0,2000,491,479.74540755465796,2.3510869
6,20,1.1,16,0,2000,422,489.5501406126932,2.7507544
6,20,1.1,16,0,2000,441,477.799596822472,3.3129995
6,20,1.1,16,0,2000,416,481.0251232155319,2.5787451
6,20,1.1,16,0,2000,403,489.0141210737109,3.0041552
6,20,1.1,16,0,2000,441,482.825384274996,3.955174
6,20,1.1,16,0,2000,433,484.4566648784814,2.0136712
6,20,1.1,16,0,2000,407,478.49172479938426,2.4499984
6,20,1.1,16,0,2000,384,489.92456202474716,2.7047906
6,20,1.1,16,0,2000,388,481.4835555113385,2.8246713
6,20,1.1,16,0,2000,374,481.9877292327867,2.5191128
6,20,1.1,16,0,2000,396,466.86266370042057,2.1162226
6,20,1.1,16,0,2000,424,460.5472033071468,3.0608432
6,20,1.1,16,0,2000,432,452.70358355132106,1.8612854
6,20,1.1,16,0,2000,460,466.7563466457106,2.0758607
6,20,1.1,16,0,2000,426,458.4145453384099,1.9307735
6,20,1.1,16,0,2000,398,466.8596906526469,2.1455054
6,20,1.1,16,0,2000,413,467.58589368822913,2.0564008
6,20,1.1,16,0,2000,427,466.3987961439538,3.0471854
6,20,1.1,16,0,2000,402,469.2304014049411,2.3495734
6,20,1.1,16,0,2000,463,463.4014974535091,2.224148
6,20,1.1,16,0,2000,419,473.90446294300773,2.7192452
6,20,1.1,16,0,2000,431,483.5142722799966,3.8901386
6,20,1.1,16,0,2000,464,466.64453710145096,2.4863176
6,20,1.1,16,0,2000,456,479.18999630604065,2.5104644
6,20,1.1,16,0,2000,429,474.47026384733937,3.7055602
6,20,1.1,16,0,2000,456,479.3133652792353,2.2133563
6,20,1.1,16,0,2000,451,479.9665439671213,2.3276749
6,20,1.1,16,0,2000,485,476.85093331175426,3.8818474
6,20,1.1,16,0,2000,458,468.5712701442418,2.2035077
6,20,1.1,16,0,2000,450,466.4669680559925,4.4295783
6,20,1.1,16,0,2000,454,464.6165743752029,2.550913
6,20,1.1,16,0,2000,458,474.12889271455987,2.5333989
6,20,1.1,16,0,2000,481,476.56820704539865,3.4626012
6,20,1.1,16,0,2000,483,469.5541717533713,2.6574812
6,20,1.1,16,0,2000,499,466.1128458915702,1.9569081
6,20,1.1,16,0,2000,437,474.97592147236156,2.560393
6,20,1.1,16,0,2000,423,477.1778717366501,2.2461572
6,20,1.1,16,0,2000,417,482.83018858567044,3.1059935
6,20,1.1,16,0,2000,387,482.7756197381529,1.9903029
6,20,1.1,16,0,2000,419,493.92311305841184,2.4200425
6,20,1.1,16,0,2000,375,498.6834109642367,3.937331
6,20,1.1,16,0,2000,375,500.05413810891076,3.3185444
6,20,1.1,16,0,2000,407,487.2668532253115,2.3358517
6,20,1.1,16,0,2000,446,496.0344511837815,2.2692292
6,20,1.1,16,0,2000,378,497.44086404351975,4.0286627
6,20,1.1,16,0,2000,479,497.3608774093211,2.4386194
6,20,1.1,16,0,2000,470,500.7429440928042,2.4304018
6,20,1.1,16,0,2000,414,509.5416279632442,4.010584
6,20,1.1,16,0,2000,469,502.0696699428785,2.668265
6,20,1.1,16,0,2000,458,511.8671989466645,3.7665486
6,20,1.1,16,0,2000,428,518.1000819806895,2.2830358
6,20,1.1,16,0,2000,458,519.451510222881,2.219899
6,20,1.1,16,0,2000,417,520.9209711777196,3.5910616
6,20,1.1,16,0,2000,414,514.7661765214982,2.6739411
6,20,1.1,16,0,2000,425,509.64834259313875,2.396034
6,20,1.1,16,0,2000,446,522.8091225862574,2.216552
6,20,1.1,16,0,2000,448,517.1557714370064,2.1669872
6,20,1.1,16,0,2000,417,529.0948005481941,3.4337566
6,20,1.1,16,0,2000,416,522.285868766322,3.978357
6,20,1.1,16,0,2000,428,521.9593026843928,2.0350215
6,20,1.1,16,0,2000,462,514.3314618682272,2.1952872
6,20,1.1,16,0,2000,390,517.7514755370681,2.2815185
6,20,1.1,16,0,2000,425,521.6178651025158,2.360984
6,20,1.1,16,0,2000,396,535.0230104683067,3.0603034
6,20,1.1,16,0,2000,362,531.2996315311034,5.7019215
6,20,1.1,16,0,2000,396,527.6340817371887,2.8203304
6,20,1.1,16,0,2000,427,537.7061361255845,3.8360615
6,20,1.1,16,0,2000,435,531.0208268870182,2.1774542
6,20,1.1,16,0,2000,414,527.4042588188357,2.621915
6,20,1.1,16,0,2000,441,516.5807337528446,2.248298
6,20,1.1,16,0,2000,422,522.0888591824896,2.4149766
6,20,1.1,16,0,2000,425,516.5775665781988,2.546022
6,20,1.1,16,0,2000,436,514.0793755279113,3.7474597
6,20,1.1,16,0,2000,438,506.8399252747971,2.5280552
6,20,1.1,16,0,2000,454,514.018622736644,2.317757
6,20,1.1,16,0,2000,453,514.3085719986261,2.3198452
6,20,1.1,16,0,2000,433,510.20101735922805,2.3020394
6,20,1.1,16,0,2000,415,511.90531202493514,3.33751
6,20,1.1,16,0,2000,457,500.581735697367,2.8987617
6,20,1.1,16,0,2000,444,493.2149070696774,2.8041577
6,20,1.1,16,0,2000,427,493.09747190618356,2.603191
6,20,1.1,16,0,2000,411,502.2817279415173,3.5977309
6,20,1.1,16,0,2000,461,495.99691938043327,2.1200035
6,20,1.1,16,0,2000,432,499.664675631689,3.6009555
6,20,1.1,16,0,2000,457,485.94549985294157,2.1776109
6,20,1.1,16,0,2000,435,491.802938168925,2.3745906
6,20,1.1,16,0,2000,464,499.32528185810276,2.56498
6,20,1.1,16,0,2000,424,509.8696437393395,5.9422417
6,20,1.1,16,0,2000,474,501.5035523113756,2.2303536
6,20,1.1,16,0,2000,402,502.1128619442426,6.203893
6,20,1.1,16,0,2000,485,494.28811068910227,3.2185256
6,20,1.1,16,0,2000,422,525.4167258786513,3.5121744
6,20,1.1,16,0,2000,454,524.5540702040265,2.0477276
6,20,1.1,16,0,2000,432,521.3753825338033,2.4709747
6,20,1.1,16,0,2000,436,522.1204894033896,2.6267383
6,20,1.1,16,0,2000,426,510.6176158018532,2.748566
6,20,1.1,16,0,2000,395,494.49449437036947,2.580174
6,20,1.1,16,0,2000,415,494.79774497812707,4.310172
6,20,1.1,16,0,2000,410,482.79027310355906,2.2209864
6,20,1.1,16,0,2000,427,486.0163609032671,2.4896517
6,20,1.1,16,0,2000,411,486.33281883206956,4.2984276
6,20,1.1,16,0,2000,444,477.9651268360625,3.5220678
6,20,1.1,16,0,2000,466,476.242431684232,2.3342075
6,20,1.1,16,0,2000,460,472.14968244013795,2.5339797
6,20,1.1,16,0,2000,397,483.2454275870218,4.381963
6,20,1.1,16,0,2000,421,474.3462784906735,2.6054025
6,20,1.1,16,0,2000,444,481.1172324879974,5.1224275
6,20,1.1,16,0,2000,408,475.19048934081627,2.1043797
6,20,1.1,16,0,2000,415,481.9345800646363,3.260606
6,20,1.1,16,0,2000,443,482.25134919942155,2.9692492
6,20,1.1,16,0,2000,393,501.911445816593,5.771245
6,20,1.1,16,0,2000,419,480.2652489895288,2.272904
6,20,1.1,16,0,2000,419,492.95328087001303,2.7796988
6,20,1.1,16,0,2000,400,507.40864152585533,3.04133
6,20,1.1,16,0,2000,395,505.56103885743084,2.3006139
6,20,1.1,16,0,2000,409,509.00534965169675,2.758096
6,20,1.1,16,0,2000,444,516.5182876374596,3.7177176
6,20,1.1,16,0,2000,422,510.4874990643443,3.0908854
6,20,1.1,16,0,2000,396,497.5848625226501,4.1630664
6,20,1.1,16,0,2000,395,495.2051170411155,3.577016
6,20,1.1,16,0,2000,424,509.5154158756823,5.4337397
6,20,1.1,16,0,2000,413,492.55456120840387,3.7376966
6,20,1.1,16,0,2000,455,488.4857305566278,2.537672
6,20,1.1,16,0,2000,428,499.967973805591,3.3260744
6,20,1.1,16,0,2000,424,489.3749634263601,3.0529594
6,20,1.1,16,0,2000,411,491.0342477679708,3.4182944
6,20,1.1,16,0,2000,426,487.35754478117366,2.4308376
6,20,1.1,16,0,2000,405,484.8757976018775,2.9691818
6,20,1.1,16,0,2000,408,483.13132044629435,2.6302297
6,20,1.1,16,0,2000,402,490.7721637851963,3.1460028
6,20,1.1,16,0,2000,421,469.75353649876047,2.5581956
6,20,1.1,16,0,2000,398,476.24916683907867,2.601312
6,20,1.1,16,0,2000,427,477.75423672282983,2.927729
6,20,1.1,16,0,2000,396,467.62320592726564,2.5642195
6,20,1.1,16,0,2000,449,478.535214924746,3.0597231
6,20,1.1,16,0,2000,403,473.76936878767333,5.06907
6,20,1.1,16,0,2000,414,475.3787924976837,3.04353
6,20,1.1,16,0,2000,417,485.1556077390889,4.2626777
6,20,1.1,16,0,2000,431,474.92011542849826,3.8314228
6,20,1.1,16,0,2000,428,462.54372097108933,3.6700537
6,20,1.1,16,0,2000,466,461.68110785983185,2.549168
6,20,1.1,16,0,2000,368,474.33758734779394,3.1807313
6,20,1.1,16,0,2000,396,468.28080916076203,4.0879054
