x,y,x,y
46.186866,31.984832,48.5472790806495,33.8754765168641
46.161394,31.95981,48.5742948532624,33.9046421414248
46.149949,31.946993,48.5827084125371,33.9192918187532
46.12937,31.923869,48.5717057122538,33.9524832706856
46.094258,31.896853,48.5599290196651,33.9741285440731
46.053435,31.874515,48.5242853377957,34.0183895008678
45.995492,31.869634,48.5098748534807,34.0357910699017
45.949211,31.882506,48.4848531007968,34.0668068567643
45.882092,31.891519,48.4489967661085,34.1119300820511
45.849549,31.895577,48.4373800985414,34.123948425558
45.77447,31.901725,48.4077279967756,34.1496447933797
45.71124,31.91553,48.382668729021,34.1696469619253
45.654515,31.889635,48.3587766307373,34.1895297086376
45.599022,31.898595,48.336607428477,34.2095855766708
45.541829,31.912046,48.2577301115574,34.2717597652736
45.498249,31.924635,48.1877972030996,34.3273083230383
45.447456,31.936128,48.1027259482056,34.3832036337195
45.314756,31.974801,48.0530088666893,34.412973249753
45.199622,32.012197,47.9957169516241,34.4485178963191
45.018641,32.070144,47.9441045291618,34.4740194831745
44.940374,32.097731,47.8085809332286,34.5117964169128
44.8635,32.133137,47.7509094235652,34.5279176489793
44.816031,32.159764,47.6841101624331,34.5442481931721
44.700437,32.258264,47.5964537593783,34.5525769457085
44.664148,32.300597,47.4903775569931,34.5631998545632
44.600811,32.3592,47.3528019854612,34.5794773306256
44.552488,32.455346,47.2637702747847,34.5804114977677
44.497077,32.531915,47.1249167911195,34.5918378450916
44.443938,32.651522,46.9990452008811,34.5839060494402
44.392407,32.779614,46.9285414692341,34.5879458685001
44.356001,32.895601,46.8451886608044,34.5829103437017
44.326388,33.013117,46.7691701376462,34.5799203175916
44.312826,33.073816,46.6861090481757,34.5799118503932
44.297202,33.135191,46.560838036241,34.577315560853
44.271613,33.221124,46.4372702015077,34.5753555415871
44.259799,33.282675,46.350750952331,34.570268029039
44.213164,33.436432,46.2477427485968,34.5696337768089
44.193869,33.585451,46.1303948575125,34.5599609075756
44.173604,33.670248,46.072780583183,34.5613911468653
44.164341,33.759992,45.9461651338063,34.5590385011399
44.145387,33.845732,45.8710134307847,34.5582663966776
44.134318,33.933279,45.7798514297504,34.5552161025863
44.11917,34.070828,45.6991831007788,34.5569685395657
44.101927,34.156768,45.573839661817,34.5556774716262
44.088417,34.243637,45.4479715279515,34.5583673254207
44.077111,34.302428,45.329566539161,34.5562773238505
44.053607,34.419283,45.2627630810637,34.5591616140673
44.028565,34.53467,45.1255364572231,34.5574995937634
44.0025,34.648242,45.0661506289858,34.5557328480216
43.989138,34.705917,44.9307078442568,34.5551405250239
43.964361,34.833935,44.8296252136932,34.5583862259019
43.942483,34.921122,44.7083642066615,34.5596337815576
43.915885,35.034443,44.6441244962955,34.559271823144
43.885166,35.145794,44.5752016512897,34.5582394411266
43.856641,35.25935,44.4510193479188,34.5603756349838
43.841672,35.317333,44.3722090966209,34.562951184369
43.827221,35.374954,44.2532720689125,34.5656391553305
43.789867,35.51793,44.1842182772569,34.5648554574992
43.77426,35.575139,44.0541701097797,34.5686424860227
43.74497,35.689326,43.9705813013719,34.570163802894
43.729365,35.74653,43.8325935094628,34.5798799134434
43.675213,35.888555,43.7726416530918,34.5819995669899
43.658428,35.943873,43.6970310243105,34.5851842157281
43.626393,36.055992,43.5915524774447,34.5906909059303
43.599433,36.139129,43.4541347534753,34.5976912523462
43.583803,36.194861,43.3984586954773,34.6004181560635
43.543006,36.332413,43.2769880118901,34.6006660858194
43.5163,36.41801,43.1563642631731,34.6020327984955
43.498365,36.475647,43.0949652984103,34.6086231102097
43.464408,36.590729,43.0061609123351,34.608268715794
43.421949,36.730942,42.8940089351776,34.6169884907014
43.405182,36.783708,42.8270093977224,34.6173637266916
43.380125,36.869429,42.6928979634149,34.6223145387049
43.345366,36.948784,42.5047781045126,34.6250933865129
43.320074,37.035884,42.3873133197037,34.6287549087597
43.283576,37.148905,42.2503012977402,34.6276222035024
43.234428,37.315427,42.1351903330976,34.6287418785135
43.1914,37.454828,42.0693286990416,34.6299770378208
43.156942,37.566267,41.9393850408325,34.6384754296713
43.121945,37.680859,41.8746352302887,34.6445442041926
43.105216,37.737517,41.7991725837841,34.6441520983002
43.07176,37.850834,41.7169456149887,34.6488789860471
43.053624,37.907359,41.5963422334255,34.6461857113684
43.026694,37.991808,41.5354586600414,34.6510749590076
43.010533,38.046312,41.3962453828773,34.649771953275
42.976431,38.157048,41.3279588562129,34.6480794248543
42.950422,38.239457,41.202320530987,34.6466147259424
42.916351,38.35201,41.1394541380367,34.6473289195192
42.890572,38.436936,41.0182088057898,34.6525540933113
42.85573,38.550127,40.9460458345059,34.6513499382309
42.838013,38.604908,40.8741849191888,34.6532649330158
42.805341,38.715117,40.7559740527018,34.657761324848
42.78912,38.77148,40.6291997324337,34.6582739906831
42.764111,38.855768,40.5678560398341,34.6543406914028
42.740602,38.94163,40.4891608029643,34.6528299928408
42.699879,39.084453,40.3945516144603,34.6564506337714
42.684299,39.141578,40.2742080040428,34.6609693773774
42.660295,39.227735,40.199782501875,34.6575315130079
42.631479,39.342226,40.1268917388247,34.6632589977813
42.608343,39.427768,40.0563728250228,34.6632618169271
42.592328,39.485218,39.9766305552043,34.6616322100014
42.569324,39.56935,39.7884810625896,34.6745174307178
42.55344,39.625392,39.6594066809508,34.679444227606
42.530437,39.709522,39.5328352322817,34.6808922383778
42.481274,39.876104,39.4606540094156,34.6868327406042
42.446827,39.989009,39.3829041876749,34.6916966970293
42.402588,40.133313,39.2637071008042,34.6960476080187
42.384028,40.19017,39.2131339990122,34.6932561851534
42.368144,40.246212,39.1371842942419,34.6965068100045
42.333194,40.356931,39.0074285043549,34.6956453285516
42.31731,40.412973,38.9680103045038,34.7054062962712
42.291626,40.497928,38.8491892093888,34.7066097072081
42.265679,40.585699,38.7264630776413,34.7130784802561
42.247324,40.639136,38.6597066380728,34.710248752158
42.21204,40.752649,38.5346117004421,34.7125622215576
42.179565,40.863943,38.4775768304055,34.7174476979279
42.15473,40.946836,38.3929039669992,34.7213821158797
42.12799,41.0299,38.3143846414425,34.7217415028967
42.103023,41.114201,38.1957497496357,34.7235480163101
42.086202,41.172279,38.0777003753639,34.7295987290632
42.059694,41.257856,38.0184484335175,34.7327339662009
42.026317,41.371196,37.9348584022958,34.7367458216526
42.00058,41.456135,37.8560351815851,34.7379926283786
41.975613,41.540435,37.7279473005169,34.744086446602
41.949876,41.625374,37.6561973310883,34.7454409455077
41.933187,41.682044,37.4650801055629,34.7508829029571
41.899074,41.795167,37.3999991553425,34.7504250714624
41.873285,41.884461,37.2755520376918,34.7535923539677
41.831234,42.023287,37.1547217397653,34.753304319701
41.806334,42.107608,37.0891022156508,34.7533231320496
41.771912,42.220507,36.9638405993722,34.7586351533918
41.737986,42.333104,36.8425552751841,34.7671291247531
41.712316,42.418063,36.7679471996918,34.7723310867929
41.677388,42.528782,36.6732793840738,34.7763604392766
41.644465,42.643257,36.5470084973157,34.7742010809023
41.616891,42.728385,36.4862234479945,34.7725101807346
41.59109,42.814752,36.4123085973255,34.7712714648308
41.565421,42.899711,36.3531966742032,34.7719532519646
41.549273,42.956094,36.2909547292291,34.773630892839
41.526579,43.035969,36.2062538049617,34.771150961863
41.510072,43.091246,36.0060130378018,34.7810109874579
41.494701,43.146988,35.9440708547284,34.7797273186356
41.462693,43.259413,35.87867838024,34.7818063180949
41.421802,43.401191,35.7456795271147,34.7800361104761
41.396911,43.485514,35.667154614936,34.7838805314199
41.381779,43.543758,35.586914959554,34.7828869067082
41.340889,43.685536,35.3942654633495,34.7751923011891
41.324251,43.742221,35.3255214987857,34.7807284938265
41.299228,43.827953,35.1937768979068,34.7837793309141
41.252124,43.99578,35.1361291090518,34.7862642183966
41.237264,44.05369,35.015002976297,34.7930513815671
41.204867,44.170329,34.8864250216221,34.7899958667023
41.188098,44.228422,34.774224818544,34.7936368145914
41.156255,44.342824,34.7090858192626,34.7901580413116
41.123491,44.449332,34.6241194171122,34.7983138773918
41.092031,44.563936,34.5418066728277,34.7927432354259
41.065765,44.650629,34.3536016892253,34.7864436696601
41.039631,44.735911,34.2906602948894,34.7903978323983
41.02288,44.79401,34.2327485938583,34.7942028092959
40.971645,44.961113,34.1508525162773,34.7958965429795
40.955025,45.017804,34.0742761457519,34.797515944932
40.929024,45.101672,33.9941090898821,34.7997942048931
40.911765,45.157593,33.9138992584966,34.8042391282233
40.88677,45.243332,33.7933084102351,34.806675022675
40.861137,45.328302,33.7337020978258,34.8089538374326
40.844517,45.384993,33.6668534535454,34.8102204169711
40.819652,45.469324,33.6045696363479,34.8156409930339
40.793652,45.55319,33.5328903278281,34.8224630082696
40.777032,45.60988,33.4148918463433,34.8282980983176
40.752869,45.695873,33.3507678206703,34.8243445355371
40.738005,45.753632,33.234361270176,34.8299580828511
40.703484,45.86692,33.1797289876338,34.8297347181314
40.685791,45.923163,33.0945728913141,34.8290482483708
40.652167,46.034404,32.9092669815094,34.8389031974585
40.627397,46.118763,32.8275686129584,34.8431152733921
40.610071,46.176111,32.7734723881195,34.8461690873895
40.559999,46.347982,32.6992307365681,34.8476810492188
40.541172,46.403757,32.5588121665107,34.8456984620974
40.515762,46.487347,32.4842272916288,34.8510926906329
40.492493,46.573279,32.4073719105845,34.8536060834425
40.458373,46.684823,32.2908232473857,34.8580818369043
40.433602,46.769181,32.2125391318321,34.8602327176811
40.417542,46.825587,32.1246464719544,34.8655151933449
40.383788,46.938236,32.0442292921173,34.8690813958502
40.359018,47.022595,31.9236261312336,34.8721245729622
40.334247,47.106954,31.8010915742475,34.8757993057573
40.307398,47.196063,31.6765742055351,34.8827165760101
40.279424,47.289015,31.5469648924786,34.891525935612
40.245695,47.403118,31.4803737888276,34.8855933380478
40.205695,47.544703,31.3474380487505,34.8886763644969
40.171966,47.658806,31.2802263180919,34.8921643465365
40.155729,47.718046,31.1549334589588,34.8952767094658
40.124685,47.826001,31.0766280138785,34.8924538074779
40.100028,47.910393,30.9919887898272,34.8913021106972
40.066941,48.025263,30.8715684378854,34.9024773567846
40.043295,48.111522,30.7949985158366,34.8904375970312
40.026174,48.167485,30.6714216725578,34.8957010308977
39.993992,48.274982,30.5828953063172,34.8984380573213
39.979662,48.334036,30.4882890752376,34.899156625195
39.934214,48.475834,30.3666645163701,34.900323314872
39.908662,48.562275,30.2985446191715,34.9014733320474
39.882741,48.647613,30.2238130962604,34.9050504387495
39.857443,48.731238,30.1532251627556,34.9058670478188
39.832786,48.81563,30.0227698250161,34.9140435156935
39.816306,48.872361,29.9645920072087,34.9179987395065
39.799826,48.929092,29.8930541966098,34.9189925981807
39.765088,49.041321,29.8289863437488,34.9220671479984
39.739022,49.125587,29.654951878481,34.9226742867987
39.718031,49.187013,29.5856557003628,34.9300076681684
39.699976,49.243915,29.5241023559513,34.9327347495503
39.65819,49.384268,29.4081720022461,34.9430538538481
39.631624,49.468833,29.2073676875518,34.9448547186931
39.598911,49.579476,29.1301955812091,34.9560104027544
39.572332,49.669373,28.989840302454,34.966406999642
39.520704,49.840076,28.9122336980043,34.9752500815669
39.503579,49.896038,28.8176092665757,34.9759323753433
39.468709,50.009671,28.6882257670925,34.9870897519532
39.442145,50.094232,28.6367901923743,34.9943011399962
39.414284,50.182593,28.5636146692352,34.991322862007
39.38975,50.265576,28.4753152277318,34.9946362648368
39.37226,50.320425,28.3427579758975,35.0029659025815
39.337243,50.43299,28.2917229867328,35.0089851211243
39.319991,50.49036,28.2263138982473,35.0165910264006
39.285853,50.606214,28.1425097377118,35.0069249704059
39.268856,50.660768,28.0696515691078,35.0203356710132
39.242547,50.74251,27.993312595815,35.0265310364086
39.228092,50.797663,27.8666240572876,35.0243220888136
39.202021,50.881926,27.7981226737672,35.0205284790386
39.186671,50.939126,27.7065203327175,35.0065358011395
39.151272,51.055916,27.5565780581873,34.9730751370261
39.135523,51.114862,27.497276288841,34.9898824872292
39.093242,51.255516,27.3642365746277,35.0199410354976
39.030978,51.397532,27.3129915527271,35.0382326792256
39.015148,51.452143,27.2200361022836,35.0468112376707
38.980138,51.566731,27.0034934508211,35.0751629126118
38.955504,51.646788,26.8751682492959,35.0739762602555
38.938133,51.702674,26.7533246824795,35.0921890682915
38.890296,51.877505,26.6871578532432,35.0890607668169
38.860338,51.99612,26.6148608725825,35.0997478469092
38.833372,52.105753,26.555038710153,35.1004148515214
38.809984,52.192662,26.4894940500055,35.105192882633
38.79503,52.250536,26.3553213627617,35.0951493604786
38.783004,52.310064,26.2873352224921,35.0998248911958
38.767806,52.395811,26.2344907585836,35.0831046489707
38.744707,52.486711,26.1709735025853,35.0868310460687
38.698583,52.628659,26.1232800984786,35.0890325479042
38.683482,52.712498,26.0073523807099,35.0841846202696
38.674351,52.769307,25.8795596664135,35.0824532953956
38.665478,52.828533,25.844545557956,35.0666781028047
38.639688,52.975406,25.7572084069321,35.0496832314402
38.625453,53.094715,25.7141501252861,35.0582839839231
38.605202,53.169408,25.5972477559659,35.0521791910486
38.594418,53.248214,25.5289802177095,35.0539036235828
38.575673,53.33209,25.4390028913678,35.0633739037807
38.561201,53.421634,25.3372312686619,35.0420923716701
38.549443,53.515448,25.2064401242499,35.04582070443
38.537167,53.604449,25.0899369624871,35.0415879683311
38.529901,53.691941,25.0363967889772,35.0323356676502
38.527359,53.778052,24.9522815355556,35.0273378984855
38.508624,53.895573,24.8238172399249,35.0178745660149
38.510556,53.988145,24.7481053620096,35.0211320134953
38.506111,54.048589,24.6701174130305,35.0172356640694
38.465124,54.221392,24.5517666320869,35.0096603552142
38.460597,54.281638,24.4887598643666,35.0027840645987
38.452514,54.369231,24.4214406009686,35.0005095630734
38.445063,54.457593,24.3578120302499,34.9975290196747
38.438815,54.546199,24.2650523087217,34.9948029688763
38.434016,54.604122,24.0647261023133,34.9842026999538
38.427494,54.690422,23.9983249257708,34.9841690874695
38.423864,54.779375,23.9266965910308,34.9790141203126
38.399451,54.956303,23.7863380657415,34.9714479894499
38.393316,55.04474,23.7257939677354,34.9713054823333
38.386325,55.131459,23.6575718756029,34.9713395085988
38.376506,55.249976,23.5365854718763,34.9659322707294
38.371697,55.309195,23.4693806114536,34.9658608823368
38.364558,55.39732,23.3515936546839,34.9587733947788
38.354458,55.513574,23.2250456505864,34.9464142775292
38.34902,55.572016,23.1621721623895,34.9411388241657
38.338491,55.687413,23.0978561251727,34.9363669204805
38.330657,55.805526,23.0178858358428,34.9297759259657
38.327821,55.858821,22.869663835282,34.9239081978925
38.320864,55.945442,22.8006547367111,34.9106151429928
38.313127,56.032793,22.6063973138498,34.9088136426045
38.302923,56.150457,22.5203510290553,34.8993809758729
38.299195,56.211311,22.4632222470406,34.9023588167016
38.286805,56.39364,22.3188470592526,34.9077649491035
38.280033,56.453267,22.2578439955664,34.8992660765893
38.272497,56.540541,22.1951168208044,34.9067885085618
38.26476,56.627891,22.0569978405309,34.9066189530899
38.252201,56.714322,21.9417440626397,34.8965647556914
38.246932,56.771359,21.8826787172698,34.8958943227744
38.229728,56.888552,21.8105891438366,34.893964115893
38.218259,57.005111,21.7341988456122,34.8973981819572
38.208013,57.092076,21.6027486944779,34.8951805956994
38.195499,57.18223,21.5117053695869,34.8866292377738
38.186341,57.240022,21.4188329673013,34.8814686311927
38.173749,57.354593,21.3406253353761,34.8830575423538
38.15884,57.444202,21.227124603683,34.8820136900743
38.149004,57.537161,21.1003559011132,34.874235081952
38.135106,57.62202,21.0562087401756,34.8756346741912
38.116887,57.734848,20.9625313254293,34.8641525136409
38.102112,57.849903,20.7744150167042,34.8545764667595
38.089835,57.935916,20.696433414624,34.8469095385116
38.080224,58.024798,20.6269933181863,34.843082745759
38.059512,58.170881,20.5653126909859,34.8376549617559
38.043812,58.275509,20.4879183038386,34.8298394320635
38.040556,58.334616,20.4301987489894,34.8214026095812
38.038515,58.422087,20.3634246926464,34.8172878885713
38.041065,58.481383,20.2561631577357,34.7974338047805
38.048061,58.568657,20.2002713107037,34.7858833335363
38.056276,58.627892,20.0943584909267,34.7577819499641
38.074549,58.744462,19.9898550717404,34.719251232899
38.086404,58.801326,19.9468335217271,34.7063593543898
38.115672,58.943297,19.854855638512,34.6779866266718
38.160723,59.031532,19.8064151607425,34.6577575411358
38.18341,59.111324,19.7168797554996,34.6100940114421
38.243356,59.218097,19.6732151497298,34.5906372385019
38.303602,59.297419,19.5879625437884,34.5245998390009
38.347915,59.37587,19.5698811866932,34.4909172494313
38.419298,59.469395,19.5455394137278,34.4678972192076
38.514615,59.581247,19.5196553928378,34.4440583682699
38.602299,59.633903,19.4859006197234,34.3868156594467
38.669464,59.692693,19.4772565023137,34.3671252780738
38.721176,59.728013,19.4639675945399,34.3143043549521
38.867014,59.804266,19.4613289588279,34.2736196464845
38.920356,59.833417,19.4373163866441,34.2223944031778
38.990452,59.878828,19.4441360411376,34.1960596904914
39.100966,59.924048,19.4273197169321,34.1410701927245
39.194047,59.954314,19.422285260066,34.1237008985557
39.251463,59.974886,19.420104168964,34.0990598883824
39.367894,60.013917,19.4191196605648,34.0713042813452
39.43186,60.031784,19.4136721097108,34.011506420097
39.528161,60.059291,19.4224329309205,33.9542451800458
39.619864,60.079575,19.4252022101176,33.9330391508339
39.7025,60.110601,19.4223492742626,33.8743299764854
39.81964,60.143155,19.4226987095668,33.8178715461126
39.875103,60.157783,19.4133947167178,33.7878200452965
40.024981,60.199274,19.4138772563477,33.7449424032678
40.154414,60.225445,19.4098890178652,33.7094165503944
40.249838,60.239126,19.4035647006227,33.676511472446
40.303503,60.253501,19.4005331962923,33.6157559047661
40.359722,60.267633,19.3912886517024,33.5798635667224
40.493916,60.310647,19.3885332379687,33.5234605180633
40.609963,60.342731,19.3804542380995,33.4744335995669
40.69765,60.375291,19.3815228075329,33.4381373769924
40.813486,60.4108,19.3729050929906,33.3664704252947
40.922828,60.476403,19.3655499278657,33.3466886621181
