49.219866,32.23299,49.219866,32.23299
49.219866,32.23299,49.21965473164384,32.23412055330086
49.219866,32.23299,49.220158524870946,32.234958008186126
49.219866,32.23299,49.22015846284319,32.23495787777707
49.219866,32.23299,49.220283676215686,32.234760181062114
49.219866,32.23299,49.2215492936139,32.23546102080494
49.219866,32.23299,49.222573461780996,32.236341041837214
49.219866,32.23299,49.22229156854311,32.23609722463811
49.219866,32.23299,49.22394860182125,32.237065146385845
49.219866,32.23299,49.22394855342989,32.23706514045045
49.219866,32.23299,49.22299043224499,32.237886094273996
49.219866,32.23299,49.223298852422445,32.23806367772771
49.219866,32.23299,49.22519425193941,32.23817030009432
49.220037,32.235562,49.225194384958435,32.23817040478414
49.219912,32.237416,49.22598034738581,32.23828639389185
49.219912,32.237416,49.22664160090153,32.238725498035386
49.219912,32.237416,49.22777958106662,32.237288229843024
49.219912,32.237416,49.23012619018155,32.239616492193285
49.219912,32.237416,49.23059829408592,32.23948675845953
49.219912,32.237416,49.23140542089156,32.24026861273478
49.219912,32.237416,49.232156282756335,32.23987256495447
49.219912,32.237416,49.23118304239006,32.239757403687854
49.219912,32.237416,49.2294834383978,32.24000176410485
49.219912,32.237416,49.229922615238195,32.24018077406124
49.219912,32.237416,49.23103989783386,32.23925609752265
49.219912,32.237416,49.23161342727933,32.24103357085226
49.219912,32.237416,49.23085007787359,32.2417584191932
49.219912,32.237416,49.23098045447223,32.24204958442483
49.219912,32.237416,49.2330452788396,32.24219793940827
49.219912,32.237416,49.23263620496662,32.241991610945526
49.219912,32.237416,49.23366877608166,32.24220027761405
49.219912,32.237416,49.231791350695026,32.24154252406457
49.219912,32.237416,49.23179127131792,32.24154256625831
49.219912,32.237416,49.23152700200264,32.24157509078233
49.219912,32.237416,49.23205939793422,32.24136663911584
49.219912,32.237416,49.23230231457315,32.24123599114995
49.219912,32.237416,49.232127903002244,32.24116635689482
49.219912,32.237416,49.231420590639225,32.24094585197213
49.219912,32.237416,49.22961880279293,32.2398781743665
49.219912,32.237416,49.229618670564264,32.23987816167256
49.219912,32.237416,49.22896376001628,32.240406197651374
49.219912,32.237416,49.22896368506356,32.24040620195256
49.219912,32.237416,49.22923158342098,32.23962591810776
49.219912,32.237416,49.229231623024525,32.2396259328024
49.219912,32.237416,49.22875205052152,32.23921399136236
49.219912,32.237416,49.22988454477993,32.240617097456365
49.219912,32.237416,49.22934032052315,32.2407872598228
49.219912,32.237416,49.22988205084713,32.24102522916119
49.219912,32.237416,49.22881766542947,32.24420443526342
49.219302,32.236623,49.22969148830218,32.2507825515912
49.219302,32.236623,49.230828858037086,32.24910653196053
49.215887,32.235468,49.228996187400696,32.262141739982006
49.211069,32.234131,49.22732967267832,32.26313244739473
49.201433,32.231457,49.22220694146731,32.280851375870796
49.191186,32.227992,49.23076416512746,32.29250843802772
49.16911,32.222281,49.23606928980033,32.29698390047849
49.14066,32.213121,49.240112903144436,32.30613366193034
49.098548,32.199339,49.23125546139914,32.318849464770615
49.077263,32.193017,49.23134933729324,32.32633802693154
49.047745,32.184204,49.23954569065136,32.3395241045143
49.020393,32.178295,49.24539652334972,32.35065561945209
49.003007,32.175587,49.24602191989,32.37487850646836
48.968188,32.162979,49.25139270351889,32.383492527009594
48.929335,32.14842,49.26044996263963,32.39483074691164
48.888323,32.137891,49.266079898513155,32.416969170488684
48.867649,32.132362,49.27042831280034,32.425866189558754
48.848832,32.125874,49.27690526861431,32.44238369212964
48.802508,32.111546,49.27332648356831,32.464086032381125
48.785089,32.105238,49.27850042908291,32.486341999480295
48.749799,32.093763,49.292225626830415,32.50091218351288
48.717484,32.07216,49.29474364898417,32.52230802425985
48.679303,32.063259,49.297539768233435,32.53767198367987
48.641682,32.051795,49.301553257955284,32.559702649164436
48.613617,32.044156,49.303656962929615,32.57254171631248
48.576622,32.033467,49.30609269382535,32.5929762670933
48.529923,32.020357,49.30503476409588,32.609446218955654
48.511148,32.016294,49.30714454663177,32.61538994675576
48.47515,32.006906,49.30775068663198,32.62386179970719
48.443859,32.000134,49.310298024312466,32.64479293249588
48.429304,31.996505,49.314446317425976,32.673956503659554
48.405453,31.989298,49.31684252704933,32.68559575644391
48.370086,31.980686,49.317513980217946,32.70676425688124
48.307648,31.965735,49.31689460444864,32.72711395498827
48.284022,31.960463,49.31798952210059,32.73646961595187
48.244208,31.949482,49.32098940524959,32.75296879256988
48.206729,31.93863,49.31982987770843,32.7738640498386
48.189342,31.934798,49.31997845261214,32.781795757702
48.153297,31.925591,49.32375422676619,32.79352503072037
48.114674,31.918041,49.31845609732064,32.80886284018507
48.094472,31.913935,49.31581306868847,32.824928073338185
48.065327,31.906823,49.31217877833148,32.83440222278568
48.034775,31.899573,49.312353737268076,32.84699107579095
48.006637,31.893759,49.31517642230945,32.86220882269792
47.987439,31.890949,49.31433304660486,32.87133941316345
47.959702,31.883975,49.31323910913451,32.890094186825834
47.931965,31.877,49.314871590654114,32.89951166328465
47.903455,31.870661,49.314563793008034,32.911053050659234
47.87454,31.86548,49.31520504022228,32.919510779400056
47.846168,31.857733,49.31786826073095,32.92962277976127
47.826738,31.852991,49.31644953037394,32.94241045962972
47.807309,31.84825,49.31851714160533,32.96310174891661
47.778392,31.843069,49.320971872009025,32.97237608529787
47.760776,31.837307,49.32250282130329,32.98412981347617
47.722145,31.829755,49.32365346662862,32.99199271972003
47.693773,31.822007,49.321493776235094,32.99880928425719
47.674978,31.818039,49.32318538841571,33.0068317936613
47.656321,31.812662,49.326589512437124,33.01437382314917
47.629218,31.80646,49.33227466282681,33.02795399619741
47.610423,31.802491,49.33324489838669,33.03514187305985
47.593809,31.798025,49.33340998256596,33.040874971250744
47.562621,31.790003,49.333071357358364,33.055884107044555
47.548684,31.787219,49.3351568682176,33.06352797673369
47.529254,31.782478,49.33929087881409,33.06895218937635
