patchsize,fasttresh,scalefactor,n_levels,track_error,total_matches,good_matches,blur,flow
48,5,1.1,16,0,2000,976,662.7294844970887,0.9888773
48,5,1.1,16,0,2000,867,663.8256446667532,1.143602
48,5,1.1,16,0,2000,926,659.4214831632536,1.0959413
48,5,1.1,16,0,2000,943,665.5891937628177,1.0382926
48,5,1.1,16,0,2000,1005,664.7377592598509,0.9336795
48,5,1.1,16,0,2000,920,663.5267764702667,1.1135398
48,5,1.1,16,0,2000,852,664.4950696653634,1.0916013
48,5,1.1,16,0,2000,973,664.6488749870507,1.0516413
48,5,1.1,16,0,2000,1122,663.279104533048,0.9828962
48,5,1.1,16,0,2000,1039,664.1623296109948,1.0576707
48,5,1.1,16,0,2000,894,663.9983290605885,1.221128
48,5,1.1,16,0,2000,1013,666.2549079565454,1.072751
48,5,1.1,16,0,2000,853,667.1138921056528,1.2527237
48,5,1.1,16,0,2000,867,663.9568555018755,1.1793157
48,5,1.1,16,0,2000,988,666.5475790520169,0.9999554
48,5,1.1,16,0,2000,1077,668.0362923721091,0.96125835
48,5,1.1,16,0,2000,828,667.3385182478369,1.2712772
48,5,1.1,16,0,2000,845,665.8175112874284,1.2131574
48,5,1.1,16,0,2000,1067,668.8677496902391,0.9798821
48,5,1.1,16,0,2000,923,667.4710545017022,1.1141727
48,5,1.1,16,0,2000,802,662.6413165806027,1.334044
48,5,1.1,16,0,2000,883,666.0953648898446,1.1223617
48,5,1.1,16,0,2000,1034,664.8572378810355,1.0153161
48,5,1.1,16,0,2000,899,662.0903132956275,1.1929764
48,5,1.1,16,0,2000,938,659.7601374982215,1.094235
48,5,1.1,16,0,2000,1005,663.3854527934559,1.093092
48,5,1.1,16,0,2000,897,657.466830277718,1.1642348
48,5,1.1,16,0,2000,1008,659.4476766798998,1.1358676
48,5,1.1,16,0,2000,854,656.52993340582,1.2560321
48,5,1.1,16,0,2000,781,652.4432746251251,1.50259
48,5,1.1,16,0,2000,904,653.6034496145621,1.2887437
48,5,1.1,16,0,2000,854,647.6660939168866,1.3597596
48,5,1.1,16,0,2000,793,648.1120143406737,1.4559361
48,5,1.1,16,0,2000,1079,648.1919231653604,1.209531
48,5,1.1,16,0,2000,907,642.5170996225147,1.2953454
48,5,1.1,16,0,2000,1019,640.9081735701737,1.1379672
48,5,1.1,16,0,2000,956,642.7346088375003,1.1510309
48,5,1.1,16,0,2000,869,639.8084547004569,1.3243737
48,5,1.1,16,0,2000,997,636.3830255626984,1.1204073
48,5,1.1,16,0,2000,994,639.3028396608441,1.1022223
48,5,1.1,16,0,2000,1023,639.3480981555836,1.1188698
48,5,1.1,16,0,2000,1006,636.3120000069443,1.1279378
48,5,1.1,16,0,2000,931,636.9026686218225,1.165961
48,5,1.1,16,0,2000,1014,634.1610564741852,1.1125287
48,5,1.1,16,0,2000,995,632.9323224042429,1.1024578
48,5,1.1,16,0,2000,1043,634.5304370487356,1.1063839
48,5,1.1,16,0,2000,1034,634.7587017448568,1.1263742
48,5,1.1,16,0,2000,830,633.65016755941,1.262476
48,5,1.1,16,0,2000,938,634.5766629050811,1.2177602
48,5,1.1,16,0,2000,1064,632.3999090449304,1.1724678
48,5,1.1,16,0,2000,1042,631.3856545174257,1.087843
48,5,1.1,16,0,2000,956,634.3382577178866,1.193125
48,5,1.1,16,0,2000,846,633.2612812862202,1.2490332
48,5,1.1,16,0,2000,961,636.635300826163,1.1415347
48,5,1.1,16,0,2000,906,632.5668110657581,1.2193304
48,5,1.1,16,0,2000,1002,634.7722775989471,1.1005191
48,5,1.1,16,0,2000,1053,637.8952446151279,1.0436692
48,5,1.1,16,0,2000,805,635.6347389548073,1.4841878
48,5,1.1,16,0,2000,883,635.6576486279197,1.2384256
48,5,1.1,16,0,2000,1059,637.3682392188784,1.1542546
48,5,1.1,16,0,2000,790,636.7293084445022,1.5884831
48,5,1.1,16,0,2000,826,641.1610485967864,1.4200584
48,5,1.1,16,0,2000,995,640.9010785542308,1.2100594
48,5,1.1,16,0,2000,996,642.1718734274644,1.2027751
48,5,1.1,16,0,2000,955,636.8519286200338,1.3470411
48,5,1.1,16,0,2000,839,637.6981680647067,1.5228206
48,5,1.1,16,0,2000,830,636.6358323780569,1.5034512
48,5,1.1,16,0,2000,825,634.9368725161967,1.4905095
48,5,1.1,16,0,2000,839,635.5741911284987,1.4751297
48,5,1.1,16,0,2000,970,639.830133739107,1.3642608
48,5,1.1,16,0,2000,835,638.7254492695206,1.5667638
48,5,1.1,16,0,2000,814,636.7275983660397,1.5730217
48,5,1.1,16,0,2000,853,638.3085315510282,1.5116787
48,5,1.1,16,0,2000,931,635.9654983017791,1.4331478
48,5,1.1,16,0,2000,943,636.3443061734209,1.3097492
48,5,1.1,16,0,2000,980,636.6218481909422,1.2051291
48,5,1.1,16,0,2000,880,636.219436483495,1.2731433
48,5,1.1,16,0,2000,961,637.7482936776738,1.2209795
48,5,1.1,16,0,2000,942,638.8863944301295,1.2432197
48,5,1.1,16,0,2000,838,636.4967393922306,1.4252213
48,5,1.1,16,0,2000,1044,641.2790437924681,1.2464377
48,5,1.1,16,0,2000,923,637.711801239715,1.3099211
48,5,1.1,16,0,2000,970,638.0042740320531,1.2227341
48,5,1.1,16,0,2000,1038,637.1922697076105,1.1610518
48,5,1.1,16,0,2000,882,635.478913718748,1.2930243
48,5,1.1,16,0,2000,918,636.8542651797912,1.2728795
48,5,1.1,16,0,2000,977,636.2328535263869,1.1736097
48,5,1.1,16,0,2000,998,640.0677938672771,1.2109244
48,5,1.1,16,0,2000,932,643.9858309489606,1.2700329
48,5,1.1,16,0,2000,921,642.2934311506674,1.3086166
48,5,1.1,16,0,2000,967,639.0239869248934,1.2219663
48,5,1.1,16,0,2000,990,642.1145669152645,1.154912
48,5,1.1,16,0,2000,975,645.7023824628166,1.1765647
48,5,1.1,16,0,2000,896,645.9281582402293,1.369934
48,5,1.1,16,0,2000,978,646.3416231192217,1.2686293
48,5,1.1,16,0,2000,973,643.6989599810076,1.2621276
48,5,1.1,16,0,2000,1019,643.7595422180846,1.3055688
48,5,1.1,16,0,2000,932,646.8066611142742,1.4559253
48,5,1.1,16,0,2000,945,647.4898464389654,1.5174997
48,5,1.1,16,0,2000,949,644.7188441070253,1.4976053
48,5,1.1,16,0,2000,1026,647.8348359456294,1.4644394
48,5,1.1,16,0,2000,909,645.4335810160296,1.5324802
48,5,1.1,16,0,2000,992,650.1406636557523,1.408413
48,5,1.1,16,0,2000,923,650.2668855898344,1.4781122
48,5,1.1,16,0,2000,906,650.6321739794204,1.4069246
48,5,1.1,16,0,2000,935,652.7386604708952,1.4705014
48,5,1.1,16,0,2000,939,652.1550890266568,1.435094
48,5,1.1,16,0,2000,937,652.6141999506438,1.4511131
48,5,1.1,16,0,2000,894,654.854208102595,1.5711801
48,5,1.1,16,0,2000,861,655.8939143655484,1.7289374
48,5,1.1,16,0,2000,845,655.6581909756161,1.6991376
48,5,1.1,16,0,2000,904,660.5987849732275,1.5988034
48,5,1.1,16,0,2000,885,658.4505446054461,1.5733125
48,5,1.1,16,0,2000,942,660.0065685884033,1.4898843
48,5,1.1,16,0,2000,1025,663.1494839698734,1.3058463
48,5,1.1,16,0,2000,1002,662.0688331109345,1.24424
48,5,1.1,16,0,2000,968,663.867799752821,1.2490991
48,5,1.1,16,0,2000,988,662.4207164865984,1.1968639
48,5,1.1,16,0,2000,1057,666.4791091696445,1.2170297
48,5,1.1,16,0,2000,969,666.6782588437029,1.3547394
48,5,1.1,16,0,2000,1002,667.1822379960004,1.32935
48,5,1.1,16,0,2000,1007,665.2752236646669,1.3945177
48,5,1.1,16,0,2000,930,666.2633883710663,1.5691359
48,5,1.1,16,0,2000,930,666.9384865268709,1.6039085
48,5,1.1,16,0,2000,878,667.8979480102656,1.6173635
48,5,1.1,16,0,2000,892,668.1848182579907,1.5277019
48,5,1.1,16,0,2000,956,669.1475832756414,1.4204649
48,5,1.1,16,0,2000,1023,672.0717335618162,1.1294475
48,5,1.1,16,0,2000,1026,673.4718444802037,1.1215043
48,5,1.1,16,0,2000,906,665.8276035501367,1.3562495
48,5,1.1,16,0,2000,953,669.9663228840693,1.210108
48,5,1.1,16,0,2000,934,664.8229035152269,1.2733803
48,5,1.1,16,0,2000,906,664.3754485202579,1.2595217
48,5,1.1,16,0,2000,972,669.4833664917771,1.1310048
48,5,1.1,16,0,2000,927,667.46591308078,1.1775527
48,5,1.1,16,0,2000,880,666.0640678634553,1.3565232
48,5,1.1,16,0,2000,888,667.6047204401037,1.3432606
48,5,1.1,16,0,2000,870,669.4202865214453,1.4826702
48,5,1.1,16,0,2000,862,677.0242566894851,1.347794
48,5,1.1,16,0,2000,852,676.010115299527,1.1972847
48,5,1.1,16,0,2000,868,677.3199691512199,1.297114
48,5,1.1,16,0,2000,858,675.9008045905056,1.2057359
48,5,1.1,16,0,2000,902,680.9094110248948,1.169926
48,5,1.1,16,0,2000,846,677.9325780041331,1.2494366
48,5,1.1,16,0,2000,920,680.9648636916202,1.2348176
48,5,1.1,16,0,2000,879,675.3756779461021,1.4163034
48,5,1.1,16,0,2000,855,681.3990260180935,1.416186
48,5,1.1,16,0,2000,917,676.024950131129,1.50882
48,5,1.1,16,0,2000,872,676.0576125478026,1.5419064
48,5,1.1,16,0,2000,879,676.5890594725797,1.5857929
48,5,1.1,16,0,2000,874,680.9537285869479,1.3880842
48,5,1.1,16,0,2000,912,683.9501263719617,1.4185884
48,5,1.1,16,0,2000,890,686.4537402426564,1.4100404
48,5,1.1,16,0,2000,889,691.7641729359559,1.3400191
48,5,1.1,16,0,2000,897,696.1669211484773,1.3029507
48,5,1.1,16,0,2000,866,693.27253703699,1.4712132
48,5,1.1,16,0,2000,872,698.1265201728896,1.773962
48,5,1.1,16,0,2000,852,699.9232161309744,1.6502237
48,5,1.1,16,0,2000,829,703.2553092757068,1.3638484
48,5,1.1,16,0,2000,912,700.1427896066741,1.5619129
48,5,1.1,16,0,2000,848,699.8675036186993,1.549919
48,5,1.1,16,0,2000,869,702.9796189214177,1.5164967
48,5,1.1,16,0,2000,861,701.238198726814,1.6528313
48,5,1.1,16,0,2000,865,700.9641402851405,1.5671475
48,5,1.1,16,0,2000,866,702.3224482356959,1.5205182
48,5,1.1,16,0,2000,879,708.9049234259688,1.6591628
48,5,1.1,16,0,2000,853,712.3403986512719,1.6662605
48,5,1.1,16,0,2000,863,712.7459654177508,1.8773451
48,5,1.1,16,0,2000,858,714.5062696603676,1.5159458
48,5,1.1,16,0,2000,838,718.104762715323,1.2853972
48,5,1.1,16,0,2000,915,716.8907199751899,1.1691717
48,5,1.1,16,0,2000,865,719.9081421532013,1.3183049
48,5,1.1,16,0,2000,855,719.6405501865664,1.5640361
48,5,1.1,16,0,2000,879,719.8282808958419,1.9329872
48,5,1.1,16,0,2000,895,715.9447999737768,1.9860653
48,5,1.1,16,0,2000,845,719.1573539333247,1.8528203
48,5,1.1,16,0,2000,838,726.1559303826317,1.5301135
48,5,1.1,16,0,2000,872,733.9641932259319,1.4017289
48,5,1.1,16,0,2000,823,733.3215440646796,1.419488
48,5,1.1,16,0,2000,859,741.1990900133136,1.4736023
48,5,1.1,16,0,2000,812,744.3447631668927,1.5896345
48,5,1.1,16,0,2000,818,745.2514883846897,1.5308715
48,5,1.1,16,0,2000,856,747.862113872463,1.4070177
48,5,1.1,16,0,2000,822,749.8681351776759,1.4973402
48,5,1.1,16,0,2000,849,747.7688847396589,1.4711767
48,5,1.1,16,0,2000,811,753.3629856594184,1.4407549
48,5,1.1,16,0,2000,827,751.0228442336685,1.5163829
48,5,1.1,16,0,2000,817,757.3006674564045,1.5287118
48,5,1.1,16,0,2000,858,758.159746266623,1.5607806
48,5,1.1,16,0,2000,835,766.8212280438912,1.3309987
48,5,1.1,16,0,2000,847,770.9322071093205,1.4264413
48,5,1.1,16,0,2000,840,764.7687165987401,1.7353489
48,5,1.1,16,0,2000,817,770.9926223513962,1.4437435
48,5,1.1,16,0,2000,849,772.9134824765644,1.4211159
48,5,1.1,16,0,2000,775,769.6005312424353,1.6629018
48,5,1.1,16,0,2000,808,772.7743230006548,1.6358367
48,5,1.1,16,0,2000,812,771.4036241776189,1.8500352
48,5,1.1,16,0,2000,831,772.9988536385533,1.8648154
48,5,1.1,16,0,2000,796,777.4120482844608,1.8129389
48,5,1.1,16,0,2000,783,783.5354927050324,1.854974
48,5,1.1,16,0,2000,821,789.0088405150049,1.5973245
48,5,1.1,16,0,2000,826,791.9366861763574,1.3402594
48,5,1.1,16,0,2000,818,782.7364738582936,1.5817689
48,5,1.1,16,0,2000,785,786.99349469639,1.4629676
