patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,inliers,blur,flow,contrast,average intensity,percentage white pixels,percentage black pixels
48,5,1.2,8,0,1898,1898,113,231.8170074441024,5.6541033,0.25,87.70623970997974,0.0003957700101317123,1.497989488348531
48,5,1.2,8,0,1907,1907,232,210.8423055255334,5.911141,0.25,87.37771498226951,0.0007915400202634246,1.422397416413374
48,5,1.2,8,0,1903,1903,177,207.36352096977416,5.0227795,0.25,88.2139374366768,0.0003957700101317123,1.3844034954407294
48,5,1.2,8,0,1912,1912,209,222.22487147863566,3.7067733,0.25,86.27281218338399,0.0003957700101317123,1.507487968591692
48,5,1.2,8,0,1913,1913,205,217.0063084634406,4.732245,0.25,85.84038199721378,0.0011873100303951367,1.572394250253293
48,5,1.2,8,0,1907,1907,167,208.75109755598572,8.058397,0.29,85.88776358282675,0.0,1.4750348277608916
48,5,1.2,8,0,1896,1896,193,201.17628385761313,5.7699685,0.3,87.39356557117527,0.0,1.1695003799392096
48,5,1.2,8,0,1905,1905,186,201.32317686433413,4.269908,0.29,87.10493446048632,0.0,1.0669959473150963
48,5,1.2,8,0,1915,1915,175,200.70421205930586,6.109337,0.3,86.73338557497468,0.0,1.0950956180344478
48,5,1.2,8,0,1915,1915,153,191.50523131627256,7.9486537,0.29,87.1854222074468,0.0,0.9613253546099291
48,5,1.2,8,0,1903,1903,248,183.54021376429367,3.651768,0.26,88.75835074721378,0.0,0.8275550911854104
48,5,1.2,8,0,1894,1894,184,192.5690776644246,6.2179112,0.3,88.8596718275076,0.0,0.7389026089159068
48,5,1.2,8,0,1906,1906,139,203.19976858906227,12.415315,0.3,85.56698803191489,0.0,0.9257060536980749
48,5,1.2,8,0,1898,1898,239,193.58486472630108,6.4987035,0.29,89.36234327507599,0.0,0.4753197821681864
48,5,1.2,8,0,1906,1906,141,216.27776721883592,7.190363,0.29,86.48086056231003,0.0,0.5782199848024315
48,5,1.2,8,0,1906,1906,201,204.4840644024929,6.239188,0.3,87.99440381205673,0.0,0.5164798632218845
48,5,1.2,8,0,1900,1900,259,200.0576151138551,3.0732596,0.29,89.02072251773049,0.0,0.44840742147922996
48,5,1.2,8,0,1905,1905,136,207.46277760347493,4.6279593,0.29,88.60053745567376,0.0,0.4935252026342452
48,5,1.2,8,0,1908,1908,183,202.35590226451984,11.36385,0.29,86.52937009245187,0.0,0.4420751013171226
48,5,1.2,8,0,1895,1895,185,199.4021180608485,4.8341866,0.29,90.43113601823708,0.0,0.41476697061803447
48,5,1.2,8,0,1905,1905,208,210.96552047755887,8.965349,0.29,88.18336420339412,0.0,0.40803888044579534
48,5,1.2,8,0,1908,1908,252,195.4428276642912,4.922202,0.29,90.36548568895644,0.0,0.3336341185410334
48,5,1.2,8,0,1904,1904,266,193.26266019190578,5.791806,0.29,91.25381522289767,0.0,0.32690602836879434
48,5,1.2,8,0,1914,1914,169,210.18780142125098,8.00558,0.27,88.74013345364742,0.0,0.3922080800405269
48,5,1.2,8,0,1908,1908,312,190.26224183849814,3.7806513,0.25,90.34069861322189,0.0,0.3308637284701114
48,5,1.2,8,0,1904,1904,232,194.35031125119676,4.0113063,0.26,90.47003229483283,0.0,0.3720238095238095
48,5,1.2,8,0,1906,1906,255,198.25990507263774,5.235668,0.27,89.37522163120568,0.0,0.42980623100303955
48,5,1.2,8,0,1909,1909,287,199.85512914539808,6.0246377,0.26,89.87707383485309,0.0,0.40170656028368795
48,5,1.2,8,0,1905,1905,307,192.72402824869198,3.3338199,0.27,90.5979451621074,0.0,0.4337639311043567
48,5,1.2,8,0,1906,1906,328,195.482750778875,3.306552,0.24,89.80598166793312,0.0003957700101317123,0.44247087132725427
48,5,1.2,8,0,1907,1907,227,195.33625313704627,3.72919,0.26,89.5360586056231,0.0,0.4032896403242148
48,5,1.2,8,0,1907,1907,208,194.73277796010404,5.474951,0.29,88.67538152228977,0.0,0.38270959979736574
48,5,1.2,8,0,1908,1908,254,189.87848232341722,3.6339004,0.29,89.43325734549138,0.0,0.33165526849037485
48,5,1.2,8,0,1904,1904,198,193.4994050094615,7.01225,0.29,89.0243319402229,0.0,0.3783561296859169
48,5,1.2,8,0,1907,1907,290,191.5082783154376,3.039907,0.29,90.1502580420466,0.0,0.32532294832826747
48,5,1.2,8,0,1910,1910,283,197.17079761833534,3.4415963,0.29,90.00416745820668,0.0,0.3455072188449848
48,5,1.2,8,0,1907,1907,265,201.66035805956147,3.4427128,0.24,89.45332288500506,0.0003957700101317123,0.3652957193515704
48,5,1.2,8,0,1911,1911,188,210.10268685596787,4.298053,0.26,88.94885464159069,0.0,0.40131079027355626
48,5,1.2,8,0,1909,1909,209,207.36011492374604,7.729196,0.29,88.46085043059777,0.0,0.3565887791286727
48,5,1.2,8,0,1911,1911,230,202.3716191451516,3.870251,0.28,90.07580183004053,0.0,0.35738031914893614
48,5,1.2,8,0,1912,1912,249,206.48271228076828,3.9109342,0.28,88.80420861828775,0.0,0.38191805977710236
48,5,1.2,8,0,1913,1913,219,206.79571766644023,4.0638022,0.29,88.98414941109422,0.0,0.40051925025329277
