patchsize,fasttresh,scalefactor,n_levels,track_error,features,total_matches,inliers,blur,flow,contrast
48,5,1.2,8,0,2000,2000,183,596.1837615229176,13.685124,0.27
48,5,1.2,8,0,2000,2000,195,637.8506331440714,15.471135,0.27
48,5,1.2,8,0,2000,2000,142,680.8744778002982,14.710439,0.28
48,5,1.2,8,0,2000,2000,127,728.1557442689341,13.398104,0.28
48,5,1.2,8,0,2000,2000,158,724.0439726252021,11.379531,0.28
48,5,1.2,8,0,2000,2000,160,706.7208834514587,11.635014,0.28
48,5,1.2,8,0,2000,2000,184,733.799255747166,11.93737,0.28
48,5,1.2,8,0,2000,2000,182,761.5773945539977,13.1008415,0.28
48,5,1.2,8,0,2000,2000,203,827.7328558863628,13.627304,0.29
48,5,1.2,8,0,2000,2000,172,877.8859866149497,12.607303,0.29
48,5,1.2,8,0,2000,2000,175,916.1941038908019,13.207611,0.3
48,5,1.2,8,0,2000,2000,156,936.3689685059832,14.245546,0.3
48,5,1.2,8,0,2000,2000,182,939.0694546398495,13.277178,0.3
48,5,1.2,8,0,2000,2000,210,927.1024915758599,13.394593,0.31
48,5,1.2,8,0,2000,2000,208,896.952074144394,14.515952,0.31
48,5,1.2,8,0,2000,2000,229,863.9448198483968,13.324752,0.31
48,5,1.2,8,0,2000,2000,237,872.3299402315786,13.733546,0.31
48,5,1.2,8,0,2000,2000,178,879.6164186677755,14.655857,0.31
48,5,1.2,8,0,2000,2000,204,894.0551519423113,14.744703,0.31
48,5,1.2,8,0,2000,2000,209,895.5872952085444,14.647531,0.31
48,5,1.2,8,0,2000,2000,192,893.9203326053399,16.418364,0.31
48,5,1.2,8,0,2000,2000,188,892.997467975656,15.942778,0.31
48,5,1.2,8,0,2000,2000,199,905.3977323920591,17.245588,0.31
48,5,1.2,8,0,2000,2000,193,918.0440558237138,17.58063,0.31
48,5,1.2,8,0,2000,2000,198,946.9606223682237,17.015484,0.31
48,5,1.2,8,0,2000,2000,202,954.5647626711013,16.330406,0.3
48,5,1.2,8,0,2000,2000,182,961.6446770864716,16.371277,0.3
48,5,1.2,8,0,2000,2000,190,972.9927157580858,15.432762,0.32
48,5,1.2,8,0,2000,2000,174,987.5630011577766,15.666178,0.32
48,5,1.2,8,0,2000,2000,237,992.5424964121969,11.706351,0.32
